item,popularity_train,popularity_stratum,top_k_similar_item,current_link_raw,current_link_visible,current_cf_raw,current_cf_visible,current_cf_lost,current_metadata_raw,current_metadata_visible,current_metadata_lost,metadata_first_cf_raw,metadata_first_cf_visible,metadata_first_cf_lost,metadata_first_metadata_raw,metadata_first_metadata_visible,metadata_first_metadata_lost,recoverable_metadata_tokens,displaced_cf_tokens,current_metadata_retention,current_title_raw,current_title_visible,metadata_first_title_visible,current_brand_raw,current_brand_visible,metadata_first_brand_visible,current_categories_raw,current_categories_visible,metadata_first_categories_visible,current_description_raw,current_description_visible,metadata_first_description_visible,current_price_raw,current_price_visible,metadata_first_price_visible,current_salesrank_raw,current_salesrank_visible,metadata_first_salesrank_visible,current_other_metadata_raw,current_other_metadata_visible,metadata_first_other_metadata_visible
B003VCIT16,5,nonzero_bottom50,10,7,7,79,79,0,204,34,170,79,0,79,204,117,87,83,79,0.16666666666666666,20,20,20,11,11,11,8,1,8,148,0,75,4,0,0,8,0,0,0,0,0
B003VDGIQI,7,nonzero_bottom50,10,7,7,79,79,0,156,34,122,79,0,79,156,117,39,83,79,0.21794871794871795,18,18,18,9,9,9,12,5,12,100,0,75,4,0,0,8,0,0,0,0,0
B003VFI0XU,6,nonzero_bottom50,10,8,8,79,79,0,320,33,287,79,0,79,320,116,204,83,79,0.103125,37,33,37,5,0,5,21,0,21,240,0,50,4,0,0,8,0,0,0,0,0
B003VGMLSO,14,top50,10,7,7,79,79,0,154,34,120,79,0,79,154,117,37,83,79,0.22077922077922077,23,23,23,3,3,3,10,6,10,102,0,78,4,0,0,7,0,0,0,0,0
B003VGMOR2,47,top50,10,7,7,80,80,0,143,33,110,80,0,80,143,117,26,84,80,0.23076923076923078,12,12,12,3,3,3,10,10,10,102,5,89,4,0,0,7,0,0,0,0,0
B003VHCXWW,5,nonzero_bottom50,10,8,8,80,80,0,321,32,289,80,0,80,321,116,205,84,80,0.09968847352024922,37,32,37,5,0,5,21,0,21,240,0,50,5,0,0,8,0,0,0,0,0
B003VHYRCQ,8,top50,10,7,7,79,79,0,373,34,339,79,0,79,373,117,256,83,79,0.09115281501340483,6,6,6,5,5,5,21,6,21,309,0,67,4,0,0,8,0,0,14,14,14
B003VHZ0PE,9,top50,10,7,7,79,79,0,398,34,364,79,0,79,398,117,281,83,79,0.08542713567839195,6,6,6,5,5,5,20,2,20,331,0,64,4,0,0,8,0,0,18,18,18
B003VI0HVA,51,top50,10,7,7,79,79,0,110,34,76,79,3,76,110,110,0,76,76,0.3090909090909091,19,19,19,6,6,6,16,7,16,53,0,53,4,0,4,7,0,7,0,0,0
B003VKR018,7,nonzero_bottom50,10,7,7,79,79,0,137,34,103,79,0,79,137,117,20,83,79,0.24817518248175183,18,18,18,5,5,5,14,9,14,83,0,77,4,0,0,8,0,0,0,0,0
B003VKRO6E,3,nonzero_bottom50,10,7,7,79,79,0,171,34,137,79,0,79,171,117,54,83,79,0.19883040935672514,4,4,4,4,0,4,15,0,15,97,0,59,4,0,0,10,0,0,30,28,30
B003VL77SI,6,nonzero_bottom50,10,7,7,79,79,0,125,34,91,79,0,79,125,117,8,83,79,0.272,15,15,15,5,5,5,13,12,13,59,0,59,4,0,4,10,0,2,13,0,13
B003VMAL5I,37,top50,10,7,7,79,79,0,125,34,91,79,0,79,125,117,8,83,79,0.272,8,8,8,4,4,4,13,13,13,84,6,84,4,0,4,7,0,0,0,0,0
B003VMDJW0,7,nonzero_bottom50,10,8,8,79,79,0,152,33,119,79,0,79,152,116,36,83,79,0.21710526315789475,19,19,19,4,4,4,10,8,10,102,0,80,4,0,0,8,0,0,0,0,0
B003VMEUJ6,7,nonzero_bottom50,10,7,7,79,79,0,147,34,113,79,0,79,147,117,30,83,79,0.23129251700680273,14,14,14,4,4,4,10,10,10,102,3,86,4,0,0,8,0,0,0,0,0
B003VMF5S6,12,top50,10,7,7,79,79,0,88,34,54,79,25,54,88,88,0,54,54,0.38636363636363635,19,19,19,4,4,4,10,9,10,38,0,38,4,0,4,8,0,8,0,0,0
B003VMFITM,40,top50,10,7,7,79,79,0,146,34,112,79,0,79,146,117,29,83,79,0.2328767123287671,14,14,14,3,3,3,10,10,10,102,4,87,4,0,0,8,0,0,0,0,0
B003VMG3RI,7,nonzero_bottom50,10,7,7,79,79,0,155,34,121,79,0,79,155,117,38,83,79,0.21935483870967742,22,22,22,4,4,4,10,6,10,102,0,78,4,0,0,8,0,0,0,0,0
B003VMJ01Y,9,top50,10,7,7,79,79,0,147,34,113,79,0,79,147,117,30,83,79,0.23129251700680273,14,14,14,4,4,4,10,10,10,102,3,86,4,0,0,8,0,0,0,0,0
B003VMM74Q,33,top50,10,7,7,79,79,0,152,34,118,79,0,79,152,117,35,83,79,0.2236842105263158,20,20,20,4,4,4,10,8,10,102,0,80,4,0,0,7,0,0,0,0,0
B003VMMMUK,11,top50,10,8,8,79,79,0,152,33,119,79,0,79,152,116,36,83,79,0.21710526315789475,19,19,19,4,4,4,10,8,10,102,0,80,4,0,0,8,0,0,0,0,0
B003VMOGSQ,15,top50,10,8,8,79,79,0,149,33,116,79,0,79,149,116,33,83,79,0.2214765100671141,16,16,16,4,4,4,10,10,10,102,0,83,4,0,0,8,0,0,0,0,0
B003VMOZE6,8,top50,10,8,8,79,79,0,154,33,121,79,0,79,154,116,38,83,79,0.21428571428571427,21,21,21,4,4,4,10,6,10,102,0,78,4,0,0,8,0,0,0,0,0
B003VMS0Z6,6,nonzero_bottom50,10,7,7,79,79,0,47,34,13,79,66,13,47,47,0,13,13,0.723404255319149,14,14,14,3,3,3,10,10,10,5,4,5,4,0,4,6,0,6,0,0,0
B003VMSDY4,7,nonzero_bottom50,10,7,7,79,79,0,146,34,112,79,0,79,146,117,29,83,79,0.2328767123287671,13,13,13,4,4,4,10,10,10,102,4,87,4,0,0,8,0,0,0,0,0
B003VMTZ8C,22,top50,10,8,8,79,79,0,152,33,119,79,0,79,152,116,36,83,79,0.21710526315789475,19,19,19,4,4,4,10,8,10,102,0,80,4,0,0,8,0,0,0,0,0
B003VMU63K,72,top50,10,7,7,79,79,0,151,34,117,79,0,79,151,117,34,83,79,0.2251655629139073,19,19,19,3,3,3,10,10,10,102,0,82,4,0,0,8,0,0,0,0,0
B003VMUIGK,6,nonzero_bottom50,10,7,7,79,79,0,155,34,121,79,0,79,155,117,38,83,79,0.21935483870967742,23,23,23,3,3,3,10,6,10,102,0,78,4,0,0,8,0,0,0,0,0
B003VMV7D8,19,top50,10,7,7,79,79,0,154,34,120,79,0,79,154,117,37,83,79,0.22077922077922077,21,21,21,4,4,4,10,7,10,102,0,79,4,0,0,8,0,0,0,0,0
B003VMVBVG,20,top50,10,8,8,79,79,0,149,33,116,79,0,79,149,116,33,83,79,0.2214765100671141,16,16,16,3,3,3,12,12,12,102,0,82,4,0,0,7,0,0,0,0,0
B003VMVDM8,6,nonzero_bottom50,10,7,7,79,79,0,147,34,113,79,0,79,147,117,30,83,79,0.23129251700680273,14,14,14,4,4,4,10,10,10,102,3,86,4,0,0,8,0,0,0,0,0
B003VMW2B4,33,top50,10,7,7,79,79,0,93,34,59,79,20,59,93,93,0,59,59,0.3655913978494624,21,21,21,3,3,3,10,8,10,42,0,42,4,0,4,8,0,8,0,0,0
B003VMXH1S,12,top50,10,7,7,79,79,0,148,34,114,79,0,79,148,117,31,83,79,0.22972972972972974,15,15,15,4,4,4,10,10,10,102,2,85,4,0,0,8,0,0,0,0,0
B003VMXNCG,9,top50,10,7,7,79,79,0,147,34,113,79,0,79,147,117,30,83,79,0.23129251700680273,14,14,14,4,4,4,10,10,10,102,3,86,4,0,0,8,0,0,0,0,0
B003VMXOXO,20,top50,10,7,7,79,79,0,149,34,115,79,0,79,149,117,32,83,79,0.22818791946308725,16,16,16,4,4,4,10,10,10,102,1,84,4,0,0,8,0,0,0,0,0
B003VMXSIK,8,top50,10,7,7,79,79,0,146,34,112,79,0,79,146,117,29,83,79,0.2328767123287671,14,14,14,3,3,3,10,10,10,102,4,87,4,0,0,8,0,0,0,0,0
B003VMXXVW,8,top50,10,8,8,79,79,0,151,33,118,79,0,79,151,116,35,83,79,0.2185430463576159,19,19,19,4,4,4,10,8,10,102,0,80,4,0,0,7,0,0,0,0,0
B003VMXYLG,12,top50,10,7,7,79,79,0,152,34,118,79,0,79,152,117,35,83,79,0.2236842105263158,19,19,19,4,4,4,10,9,10,102,0,81,4,0,0,8,0,0,0,0,0
B003VMZHKM,24,top50,10,7,7,79,79,0,146,34,112,79,0,79,146,117,29,83,79,0.2328767123287671,13,13,13,4,4,4,10,10,10,102,4,87,4,0,0,8,0,0,0,0,0
B003VMZRYI,15,top50,10,7,7,79,79,0,147,34,113,79,0,79,147,117,30,83,79,0.23129251700680273,14,14,14,4,4,4,10,10,10,102,3,86,4,0,0,8,0,0,0,0,0
B003VMZTCI,33,top50,10,7,7,79,79,0,148,34,114,79,0,79,148,117,31,83,79,0.22972972972972974,16,16,16,4,4,4,10,10,10,102,1,84,4,0,0,7,0,0,0,0,0
B003VMZYSC,39,top50,10,7,7,79,79,0,151,34,117,79,0,79,151,117,34,83,79,0.2251655629139073,19,19,19,4,4,4,10,9,10,102,0,81,4,0,0,7,0,0,0,0,0
B003VN00YY,18,top50,10,8,8,79,79,0,149,33,116,79,0,79,149,116,33,83,79,0.2214765100671141,16,16,16,4,4,4,10,10,10,102,0,83,4,0,0,8,0,0,0,0,0
B003VN1ING,32,top50,10,7,7,79,79,0,150,34,116,79,0,79,150,117,33,83,79,0.22666666666666666,18,18,18,4,4,4,10,10,10,102,0,82,4,0,0,7,0,0,0,0,0
B003VN9FRW,6,nonzero_bottom50,10,7,7,79,79,0,135,34,101,79,0,79,135,117,18,83,79,0.2518518518518518,15,15,15,8,8,8,9,9,9,87,0,82,4,0,0,7,0,0,0,0,0
B003VPT9WQ,5,nonzero_bottom50,10,8,8,79,79,0,157,33,124,79,0,79,157,116,41,83,79,0.21019108280254778,9,9,9,5,5,5,9,9,9,117,7,90,4,0,0,8,0,0,0,0,0
B003VPTA2U,13,top50,10,7,7,79,79,0,306,34,272,79,0,79,306,117,189,83,79,0.1111111111111111,9,9,9,5,5,5,10,10,10,265,7,90,4,0,0,8,0,0,0,0,0
B003VQ8R9Q,5,nonzero_bottom50,10,7,7,79,79,0,157,34,123,79,0,79,157,117,40,83,79,0.21656050955414013,10,10,10,5,5,5,16,16,16,110,0,83,4,0,0,7,0,0,0,0,0
B003VRC12O,3,nonzero_bottom50,10,7,7,79,79,0,104,34,70,79,9,70,104,104,0,70,70,0.3269230769230769,15,15,15,6,6,6,8,8,8,58,2,58,4,0,4,8,0,8,0,0,0
B003VSDR7Q,5,nonzero_bottom50,10,7,7,79,79,0,139,34,105,79,0,79,139,117,22,83,79,0.2446043165467626,19,19,19,5,5,5,10,8,10,87,0,80,5,0,0,8,0,0,0,0,0
B003VSH34Y,5,nonzero_bottom50,10,7,7,79,79,0,739,34,705,79,0,79,739,117,622,83,79,0.046008119079837616,17,17,17,5,5,5,162,10,93,2,0,0,5,0,0,8,0,0,533,0,0
B003VSH574,7,nonzero_bottom50,10,7,7,79,79,0,784,34,750,79,0,79,784,117,667,83,79,0.04336734693877551,15,15,15,6,6,6,184,11,94,2,0,0,4,0,0,8,0,0,558,0,0
B003VUAOOI,9,top50,10,7,7,79,79,0,258,34,224,79,0,79,258,117,141,83,79,0.13178294573643412,9,9,9,7,7,7,10,6,10,204,0,78,4,0,0,9,0,0,9,9,9
B003VV8C0A,4,nonzero_bottom50,10,7,7,79,79,0,77,34,43,79,36,43,77,77,0,43,43,0.44155844155844154,17,17,17,5,5,5,10,10,10,29,0,29,4,0,4,7,0,7,0,0,0
B003VWZCMK,27,top50,10,7,7,79,79,0,110,34,76,79,3,76,110,110,0,76,76,0.3090909090909091,13,13,13,5,5,5,20,14,20,56,0,56,4,0,4,7,0,7,0,0,0
B003W58FOS,5,nonzero_bottom50,10,7,7,79,79,0,87,34,53,79,26,53,87,87,0,53,53,0.39080459770114945,16,16,16,4,4,4,14,12,14,36,0,36,4,0,4,8,0,8,0,0,0
B003W5KDFW,8,top50,10,8,8,79,79,0,194,33,161,79,0,79,194,116,78,83,79,0.17010309278350516,16,16,16,5,5,5,9,9,9,148,0,83,4,0,0,7,0,0,0,0,0
B003W5YCVI,13,top50,10,7,7,79,79,0,136,34,102,79,0,79,136,117,19,83,79,0.25,6,6,6,6,6,6,9,3,9,82,0,76,4,0,0,7,0,0,15,15,15
B003WG3AQ0,4,nonzero_bottom50,10,7,7,79,79,0,173,34,139,79,0,79,173,117,56,83,79,0.19653179190751446,27,27,27,9,6,9,15,0,15,55,0,55,4,0,0,7,0,0,50,0,7
B003WGQAVM,3,nonzero_bottom50,10,7,7,79,79,0,109,34,75,79,4,75,109,109,0,75,75,0.3119266055045872,8,8,8,4,4,4,10,10,10,68,9,68,5,0,5,9,0,9,0,0,0
B003WHBIRC,4,nonzero_bottom50,10,7,7,79,79,0,132,34,98,79,0,79,132,117,15,83,79,0.25757575757575757,23,23,23,9,9,9,12,0,12,71,0,70,5,0,0,7,0,0,0,0,0
B003WHF148,6,nonzero_bottom50,10,7,7,79,79,0,116,34,82,79,0,79,116,116,0,82,79,0.29310344827586204,21,21,21,9,9,9,12,2,12,57,0,57,5,0,5,7,0,7,0,0,0
B003WLZXSS,3,nonzero_bottom50,10,7,7,79,79,0,416,34,382,79,0,79,416,117,299,83,79,0.08173076923076923,15,15,15,5,5,5,20,9,20,356,0,71,4,0,0,8,0,0,2,2,2
B003WM4DXS,10,top50,10,7,7,79,79,0,322,34,288,79,0,79,322,117,205,83,79,0.10559006211180125,14,14,14,5,5,5,12,12,12,274,0,83,4,0,0,8,0,0,0,0,0
B003WN1ELQ,37,top50,10,8,8,78,78,0,131,34,97,78,0,78,131,116,15,82,78,0.2595419847328244,16,16,16,6,6,6,22,10,22,71,0,69,4,0,0,7,0,0,0,0,0
B003WNXZZO,7,nonzero_bottom50,10,7,7,79,79,0,328,34,294,79,0,79,328,117,211,83,79,0.10365853658536585,18,18,18,8,8,8,17,6,17,266,0,71,4,0,0,10,0,0,0,0,0
B003WOFAO2,3,nonzero_bottom50,10,7,7,79,79,0,449,34,415,79,0,79,449,117,332,83,79,0.0757238307349666,26,26,26,5,5,5,13,1,13,145,0,70,4,0,0,7,0,0,243,0,0
B003WOVZLY,5,nonzero_bottom50,10,7,7,79,79,0,83,34,49,79,30,49,83,83,0,49,49,0.40963855421686746,15,15,15,7,7,7,14,10,14,30,0,30,4,0,4,8,0,8,0,0,0
B003WVR9Y4,6,nonzero_bottom50,10,7,7,80,80,0,136,33,103,80,0,80,136,117,19,84,80,0.2426470588235294,18,18,18,5,5,5,12,8,12,83,0,79,5,0,0,8,0,0,0,0,0
B003WXJD28,5,nonzero_bottom50,10,7,7,79,79,0,252,34,218,79,0,79,252,117,135,83,79,0.1349206349206349,15,15,15,7,7,7,12,10,12,201,0,80,5,0,0,7,0,0,0,0,0
B003WXSDV0,4,nonzero_bottom50,10,7,7,79,79,0,82,34,48,79,31,48,82,82,0,48,48,0.4146341463414634,8,8,8,5,5,5,49,19,49,2,0,2,4,0,4,8,0,8,0,0,0
B003WYKQQO,4,nonzero_bottom50,10,7,7,79,79,0,86,34,52,79,27,52,86,86,0,52,52,0.3953488372093023,18,18,18,8,8,8,12,6,12,31,0,31,4,0,4,8,0,8,0,0,0
B003WYRNYW,7,nonzero_bottom50,10,7,7,79,79,0,64,34,30,79,49,30,64,64,0,30,30,0.53125,20,20,20,5,5,5,10,7,10,11,0,11,5,0,5,8,0,8,0,0,0
B003X18NPW,15,top50,10,7,7,79,79,0,110,34,76,79,3,76,110,110,0,76,76,0.3090909090909091,13,13,13,5,5,5,21,14,21,55,0,55,4,0,4,7,0,7,0,0,0
B003X3DEI6,4,nonzero_bottom50,10,7,7,79,79,0,55,34,21,79,58,21,55,55,0,21,21,0.6181818181818182,17,17,17,5,5,5,13,10,13,5,0,5,4,0,4,6,0,6,0,0,0
B003X3S26U,17,top50,10,7,7,79,79,0,86,34,52,79,27,52,86,86,0,52,52,0.3953488372093023,27,27,27,7,6,7,10,0,10,25,0,25,4,0,4,8,0,8,0,0,0
B003X4G23O,4,nonzero_bottom50,10,7,7,79,79,0,90,34,56,79,23,56,90,90,0,56,56,0.37777777777777777,24,24,24,3,3,3,9,5,9,38,0,38,4,0,4,7,0,7,0,0,0
B003X4I7HS,8,top50,10,7,7,79,79,0,82,34,48,79,31,48,82,82,0,48,48,0.4146341463414634,18,18,18,8,8,8,8,6,8,32,0,32,4,0,4,7,0,7,0,0,0
B003X6EU72,7,nonzero_bottom50,10,7,7,80,80,0,278,33,245,80,0,80,278,117,161,84,80,0.11870503597122302,24,24,24,5,5,5,14,2,14,217,0,71,5,0,0,8,0,0,0,0,0
B003X8749Q,6,nonzero_bottom50,10,7,7,79,79,0,149,34,115,79,0,79,149,117,32,83,79,0.22818791946308725,15,15,15,9,8,9,15,0,15,84,0,65,4,0,0,7,0,0,9,9,9
B003X9E236,15,top50,10,7,7,79,79,0,223,34,189,79,0,79,223,117,106,83,79,0.15246636771300448,16,16,16,9,9,9,14,2,14,163,0,70,4,0,0,7,0,0,4,4,4
B003XFBLVQ,4,nonzero_bottom50,10,7,7,79,79,0,152,34,118,79,0,79,152,117,35,83,79,0.2236842105263158,15,15,15,7,7,7,17,10,17,96,0,75,4,0,0,8,0,0,0,0,0
B003XFKACM,23,top50,10,7,7,79,79,0,99,34,65,79,14,65,99,99,0,65,65,0.3434343434343434,12,12,12,5,5,5,14,14,14,51,0,51,5,0,5,7,0,7,0,0,0
B003XFKGRG,3,nonzero_bottom50,10,7,7,79,79,0,100,34,66,79,13,66,100,100,0,66,66,0.34,15,15,15,5,5,5,17,12,17,47,0,47,4,0,4,7,0,7,0,0,0
B003XGX6ZY,4,nonzero_bottom50,10,7,7,79,79,0,77,34,43,79,36,43,77,77,0,43,43,0.44155844155844154,13,13,13,6,6,6,16,13,16,23,0,23,4,0,4,10,0,10,0,0,0
B003XHCTEC,4,nonzero_bottom50,10,7,7,79,79,0,202,34,168,79,0,79,202,117,85,83,79,0.16831683168316833,12,12,12,5,5,5,10,10,10,158,4,87,4,0,0,8,0,0,0,0,0
B003XKQ0T4,7,nonzero_bottom50,10,7,7,79,79,0,228,34,194,79,0,79,228,117,111,83,79,0.14912280701754385,11,11,11,4,2,4,22,0,22,153,0,57,4,0,0,9,0,0,18,18,18
B003XKW8RM,18,top50,10,7,7,79,79,0,152,34,118,79,0,79,152,117,35,83,79,0.2236842105263158,23,23,23,12,10,12,15,0,15,86,0,64,4,0,0,7,0,0,0,0,0
B003XKY57S,15,top50,10,7,7,79,79,0,167,34,133,79,0,79,167,117,50,83,79,0.20359281437125748,24,24,24,12,9,12,14,0,14,100,0,64,5,0,0,7,0,0,0,0,0
B003XLAMVU,4,nonzero_bottom50,10,7,7,79,79,0,127,34,93,79,0,79,127,117,10,83,79,0.2677165354330709,14,14,14,3,3,3,12,12,12,78,2,78,5,0,5,10,0,0,0,0,0
B003XMRDMU,5,nonzero_bottom50,10,7,7,79,79,0,74,34,40,79,39,40,74,74,0,40,40,0.4594594594594595,12,12,12,4,4,4,13,13,13,29,2,29,4,0,4,7,0,7,0,0,0
B003XOY70Y,7,nonzero_bottom50,10,7,7,79,79,0,78,34,44,79,35,44,78,78,0,44,44,0.4358974358974359,23,23,23,5,5,5,14,4,14,20,0,20,4,0,4,7,0,7,0,0,0
B003XQ4K9U,11,top50,10,7,7,79,79,0,134,34,100,79,0,79,134,117,17,83,79,0.2537313432835821,19,19,19,8,8,8,12,5,12,47,0,47,4,0,0,9,0,0,29,0,27
B003XQ7A38,7,nonzero_bottom50,10,7,7,79,79,0,224,34,190,79,0,79,224,117,107,83,79,0.15178571428571427,22,22,22,6,6,6,20,4,20,160,0,66,4,0,0,7,0,0,0,0,0
B003XQD0GE,5,nonzero_bottom50,10,7,7,79,79,0,109,34,75,79,4,75,109,109,0,75,75,0.3119266055045872,21,21,21,6,6,6,17,5,17,48,0,48,4,0,4,8,0,8,0,0,0
B003XRZQ42,22,top50,10,7,7,79,79,0,148,34,114,79,0,79,148,117,31,83,79,0.22972972972972974,20,20,20,6,6,6,17,0,17,82,0,64,4,0,0,7,0,0,6,6,6
B003XS3JC2,6,nonzero_bottom50,10,7,7,79,79,0,123,34,89,79,0,79,123,117,6,83,79,0.2764227642276423,18,18,18,7,7,7,15,7,15,66,0,66,4,0,4,8,0,2,0,0,0
B003XTMRSS,6,nonzero_bottom50,10,7,7,79,79,0,310,34,276,79,0,79,310,117,193,83,79,0.10967741935483871,18,18,18,5,5,5,9,9,9,72,0,72,5,0,0,8,0,0,185,0,9
B003XUMQ56,7,nonzero_bottom50,10,7,7,79,79,0,137,34,103,79,0,79,137,117,20,83,79,0.24817518248175183,13,13,13,4,4,4,12,12,12,91,2,85,4,0,0,8,0,0,0,0,0
B003XUMQ7E,12,top50,10,7,7,79,79,0,132,34,98,79,0,79,132,117,15,83,79,0.25757575757575757,16,16,16,4,4,4,12,12,12,84,0,82,4,0,0,7,0,0,0,0,0
B003XUMQWO,6,nonzero_bottom50,10,7,7,79,79,0,142,34,108,79,0,79,142,117,25,83,79,0.23943661971830985,11,11,11,4,4,4,15,15,15,95,1,84,4,0,0,8,0,0,0,0,0
B003XUOLUO,5,nonzero_bottom50,10,7,7,79,79,0,76,34,42,79,37,42,76,76,0,42,42,0.4473684210526316,14,14,14,4,4,4,15,14,15,24,0,24,4,0,4,10,0,10,0,0,0
B003XUROEY,48,top50,10,7,7,78,78,0,179,35,144,78,0,78,179,117,62,82,78,0.19553072625698323,21,21,21,5,5,5,8,7,8,128,0,80,4,0,0,8,0,0,0,0,0
B003XUROHQ,5,nonzero_bottom50,10,7,7,79,79,0,134,34,100,79,0,79,134,117,17,83,79,0.2537313432835821,17,17,17,5,5,5,20,10,20,76,0,72,4,0,0,7,0,0,0,0,0
B003XW1EZM,4,nonzero_bottom50,10,7,7,79,79,0,82,34,48,79,31,48,82,82,0,48,48,0.4146341463414634,6,6,6,4,4,4,11,11,11,45,10,45,4,0,4,7,0,7,0,0,0
B003XWG880,5,nonzero_bottom50,10,7,7,79,79,0,124,34,90,79,0,79,124,117,7,83,79,0.27419354838709675,14,14,14,5,5,5,15,13,15,74,0,74,4,0,4,7,0,0,0,0,0
B003Y04OK0,24,top50,10,7,7,79,79,0,372,34,338,79,0,79,372,117,255,83,79,0.0913978494623656,11,11,11,5,5,5,11,5,11,317,0,76,4,0,0,8,0,0,10,10,10
B003Y3TX6M,10,top50,10,7,7,79,79,0,86,34,52,79,27,52,86,86,0,52,52,0.3953488372093023,9,9,9,3,3,3,12,4,12,27,0,27,4,0,4,10,0,10,15,15,15
B003Y55NXM,17,top50,10,7,7,79,79,0,133,34,99,79,0,79,133,117,16,83,79,0.2556390977443609,16,16,16,7,7,7,9,9,9,84,0,82,4,0,0,8,0,0,0,0,0
B003Y57G7I,9,top50,10,7,7,79,79,0,127,34,93,79,0,79,127,117,10,83,79,0.2677165354330709,16,16,16,7,7,7,9,9,9,78,0,78,4,0,3,8,0,0,0,0,0
B003Y58F14,6,nonzero_bottom50,10,7,7,79,79,0,59,34,25,79,54,25,59,59,0,25,25,0.576271186440678,20,20,20,6,6,6,12,6,12,5,0,5,4,0,4,7,0,7,0,0,0
B003Y5CFRO,5,nonzero_bottom50,10,7,7,79,79,0,76,34,42,79,37,42,76,76,0,42,42,0.4473684210526316,13,13,13,9,9,9,10,10,10,25,0,25,4,0,4,10,0,10,0,0,0
B003Y5FHAQ,4,nonzero_bottom50,10,7,7,79,79,0,94,34,60,79,19,60,94,94,0,60,60,0.3617021276595745,12,12,12,9,9,9,17,6,17,32,0,32,4,0,4,10,0,10,4,4,4
B003Y5XDNO,4,nonzero_bottom50,10,7,7,79,79,0,77,34,43,79,36,43,77,77,0,43,43,0.44155844155844154,11,11,11,5,5,5,14,14,14,30,1,30,4,0,4,8,0,8,0,0,0
B003Y5XIT8,5,nonzero_bottom50,10,7,7,79,79,0,72,34,38,79,41,38,72,72,0,38,38,0.4722222222222222,11,11,11,5,5,5,14,14,14,25,1,25,4,0,4,8,0,8,0,0,0
B003Y6135S,4,nonzero_bottom50,10,7,7,79,79,0,185,34,151,79,0,79,185,117,68,83,79,0.1837837837837838,24,24,24,6,6,6,14,2,14,124,0,70,4,0,0,8,0,0,0,0,0
B003Y686VC,7,nonzero_bottom50,10,7,7,79,79,0,134,34,100,79,0,79,134,117,17,83,79,0.2537313432835821,27,27,27,5,5,5,13,0,13,72,0,69,4,0,0,8,0,0,0,0,0
B003Y69DJG,5,nonzero_bottom50,10,7,7,79,79,0,115,34,81,79,0,79,115,115,0,81,79,0.2956521739130435,20,20,20,6,6,6,15,6,15,57,0,57,4,0,4,8,0,8,0,0,0
B003YBP0N4,5,nonzero_bottom50,10,7,7,79,79,0,230,34,196,79,0,79,230,117,113,83,79,0.14782608695652175,30,30,30,8,3,8,11,0,11,16,0,16,4,0,0,6,0,0,149,0,48
B003YC4FQ6,4,nonzero_bottom50,10,7,7,79,79,0,82,34,48,79,31,48,82,82,0,48,48,0.4146341463414634,14,14,14,6,6,6,13,12,13,32,0,32,4,0,4,8,0,8,0,0,0
B003YC6GKO,8,top50,10,7,7,79,79,0,201,34,167,79,0,79,201,117,84,83,79,0.1691542288557214,15,15,15,8,8,8,13,9,13,97,0,78,5,0,0,7,0,0,50,0,0
B003YCAQDC,5,nonzero_bottom50,10,7,7,79,79,0,254,34,220,79,0,79,254,117,137,83,79,0.13385826771653545,29,29,29,5,4,5,9,0,9,194,0,71,4,0,0,8,0,0,0,0,0
B003YCCLIA,19,top50,10,7,7,79,79,0,649,34,615,79,0,79,649,117,532,83,79,0.05238828967642527,21,21,21,10,10,10,20,1,20,84,0,63,4,0,0,7,0,0,490,0,0
B003YCF47U,5,nonzero_bottom50,10,7,7,79,79,0,497,34,463,79,0,79,497,117,380,83,79,0.06841046277665996,24,24,24,4,4,4,22,4,22,158,0,64,4,0,0,8,0,0,265,0,0
B003YCH1G2,15,top50,10,8,8,80,80,0,488,32,456,80,0,80,488,116,372,84,80,0.06557377049180328,20,20,20,4,4,4,18,6,18,119,0,71,4,0,0,8,0,0,303,0,0
B003YD9HWM,4,nonzero_bottom50,10,7,7,79,79,0,339,34,305,79,0,79,339,117,222,83,79,0.10029498525073746,23,23,23,5,5,5,9,4,9,286,0,77,4,0,0,7,0,0,0,0,0
B003YDOL3M,4,nonzero_bottom50,10,7,7,79,79,0,142,34,108,79,0,79,142,117,25,83,79,0.23943661971830985,19,19,19,6,6,6,11,7,11,89,0,78,4,0,0,8,0,0,0,0,0
B003YDZON8,8,top50,10,7,7,79,79,0,79,34,45,79,34,45,79,79,0,45,45,0.43037974683544306,16,16,16,6,6,6,14,10,14,12,0,12,4,0,4,7,0,7,14,0,14
B003YELGF2,11,top50,10,7,7,78,78,0,105,35,70,78,8,70,105,105,0,70,70,0.3333333333333333,15,15,15,6,6,6,10,10,10,57,1,57,4,0,4,8,0,8,0,0,0
B003YEWHH8,3,nonzero_bottom50,10,7,7,79,79,0,389,34,355,79,0,79,389,117,272,83,79,0.08740359897172237,6,6,6,5,5,5,20,6,20,327,0,68,4,0,0,7,0,0,14,14,14
B003YFLI04,3,nonzero_bottom50,10,7,7,79,79,0,105,34,71,79,8,71,105,105,0,71,71,0.3238095238095238,16,16,16,4,4,4,11,11,11,55,0,55,4,0,4,10,0,10,0,0,0
B003YIMJRW,2,nonzero_bottom50,10,7,7,79,79,0,67,34,33,79,46,33,67,67,0,33,33,0.5074626865671642,9,9,9,3,3,3,10,10,10,28,9,28,4,0,4,8,0,8,0,0,0
