user_id	fold	history_length	target_frequency	tail_mass	effective_lambda	beta	gamma	baseline_rank	fixed_p9c_rank	oof_rank
ANH9F6M3RZT9Y	1	4	2	0.200000	0.80000000	0.5	1.0	51	51	51
A2MP44PQHM1OPG	0	4	7	0.000000	1.00000000	0.5	1.0	51	51	51
APWZW5NT2FTTE	2	10	10	0.000000	1.00000000	0.5	1.0	51	51	51
AMVYJRGWOFCHK	4	3	4	0.100000	0.90000000	0.5	1.0	51	51	51
AA1JFUPBBJ0YV	4	4	33	0.400000	0.60000000	0.5	1.0	51	51	51
A3GK1O5S6188AJ	4	13	2	0.000000	1.00000000	0.5	1.0	51	51	51
A23S4F0RSOTU5N	4	7	2	0.000000	1.00000000	0.5	1.0	51	51	51
AGEVRGK52SKSY	2	3	10	0.100000	0.90000000	0.5	1.0	51	51	51
A3IYT41OTSN91K	0	3	36	0.100000	0.90000000	0.5	1.0	51	51	51
A3147QM0APQWI7	3	8	96	0.000000	1.00000000	0.5	1.0	27	30	37
A13827DV04A7MF	2	3	31	0.100000	0.90000000	0.5	1.0	51	51	51
A24PA1A08KVVKP	2	3	3	0.400000	0.60000000	0.5	1.0	51	51	51
AQZYCOCL9A5IK	3	5	25	0.400000	0.60000000	0.5	1.0	51	51	51
AM5SR2FJ6QA84	4	5	41	0.200000	0.80000000	0.5	1.0	51	51	51
AV5980KJFVGCG	0	3	37	0.100000	0.90000000	0.5	1.0	51	51	51
A1C8GULXKPZF8V	2	5	7	0.100000	0.90000000	0.5	1.0	51	51	51
A351GDQ2F5HRLR	3	3	101	0.100000	0.90000000	0.5	1.0	5	2	4
AQYH2DHP78S83	3	20	37	0.000000	1.00000000	0.5	1.0	23	26	26
A2OD1JLZEBG380	1	20	4	0.400000	0.60000000	0.5	1.0	51	51	51
A2K1D18BA18J4Y	4	13	10	0.500000	0.50000000	0.5	1.0	2	1	1
AOIF9ILHW5TAG	1	3	8	0.300000	0.70000000	0.5	1.0	51	51	51
A1GWIYGQJALD3S	3	3	23	0.100000	0.90000000	0.5	1.0	51	51	51
A33F1QQY1IZJQX	3	6	55	0.300000	0.70000000	0.5	1.0	51	51	51
A1H8T1TYFTJ4SY	3	4	5	0.300000	0.70000000	0.5	1.0	51	51	51
A244CRJ2QSVLZ4	2	11	18	0.100000	0.90000000	0.5	1.0	51	51	51
A2NZCXGKPCFZIV	4	3	8	0.200000	0.80000000	0.5	1.0	51	51	51
AZIRQNN1YYSPB	1	17	17	0.100000	0.90000000	0.5	1.0	14	9	11
A3RSDZJY1AYURX	4	3	5	0.300000	0.70000000	0.5	1.0	14	20	16
ANV76W9WWIB0V	0	6	4	0.200000	0.80000000	0.5	1.0	51	51	51
A253XRSWVFP8V2	4	5	18	0.100000	0.90000000	0.5	1.0	51	51	51
A2QEPZKATEOCUG	1	7	5	0.200000	0.80000000	0.5	1.0	51	51	51
A32P4GUDL2CHQN	2	9	3	0.000000	1.00000000	0.5	1.0	38	37	24
A2V5R832QCSOMX	2	14	37	0.000000	1.00000000	0.5	1.0	51	51	51
A1P50D2A9KC4WP	4	3	176	0.300000	0.70000000	0.5	1.0	51	51	51
A1HB36KSLN0FSQ	4	7	68	0.400000	0.60000000	0.5	1.0	51	51	51
A353UUKH7J69CD	0	6	37	0.100000	0.90000000	0.5	1.0	1	1	1
A1PYUPO4L7MA5T	2	17	2	0.200000	0.80000000	0.5	1.0	40	50	49
A31Z48BHHUTB0P	4	7	16	0.300000	0.70000000	0.5	1.0	51	51	51
A2STYNTQ4NQTJ3	4	8	9	0.300000	0.70000000	0.5	1.0	1	1	1
A37YW8AYLS72LR	2	3	6	0.300000	0.70000000	0.5	1.0	51	51	51
ACJT8MUC0LRF0	3	20	22	0.000000	1.00000000	0.5	1.0	51	51	51
A34LMVJL8D3NQO	4	8	30	0.200000	0.80000000	0.5	1.0	51	51	51
A23J1T1KQXCWI5	1	3	25	0.200000	0.80000000	0.5	1.0	51	51	51
A300I2PYGK4LS4	2	6	3	0.400000	0.60000000	0.5	1.0	51	51	51
A2RVL8C1CLN6LT	2	3	3	0.200000	0.80000000	0.5	1.0	13	6	6
A1BICZPS3Q5B7U	1	10	24	0.100000	0.90000000	0.5	1.0	51	51	51
A3212H6SF9W1LV	1	20	9	0.100000	0.90000000	0.5	1.0	15	11	7
A2S55YS1UDQ52C	2	5	20	0.000000	1.00000000	0.5	1.0	51	51	51
A17CQQGIN0Z2MU	4	4	5	0.000000	1.00000000	0.5	1.0	51	51	51
A1Y88SL9QI0TQZ	4	3	22	0.000000	1.00000000	0.5	1.0	22	14	11
AS6XTIX0K73PN	0	7	9	0.200000	0.80000000	0.5	1.0	51	51	51
A23P5YQ8YAHF6L	2	4	15	0.000000	1.00000000	0.5	1.0	51	51	51
ATJ029FA4QER1	2	3	13	0.000000	1.00000000	0.5	1.0	22	23	23
AOGZNG51URCE7	2	13	9	0.000000	1.00000000	0.5	1.0	18	18	15
A293ZJB84QTSAC	0	4	15	0.100000	0.90000000	0.5	1.0	51	51	51
A2MNNS4HEXONIN	4	3	46	0.000000	1.00000000	0.5	1.0	3	2	3
A3CWEK9HY2VPDL	3	5	21	0.000000	1.00000000	0.5	1.0	51	51	51
A2CSYC52PSFUOC	4	7	3	0.300000	0.70000000	0.5	1.0	51	51	51
AFIWRA5Y3HVKC	1	3	13	0.100000	0.90000000	0.5	1.0	1	1	1
A2U83F56R1OEO9	2	6	28	0.200000	0.80000000	0.5	1.0	51	51	51
A6V410RK78IT3	3	3	7	0.000000	1.00000000	0.5	1.0	51	51	51
ARO9F00QBINCG	3	4	3	0.200000	0.80000000	0.5	1.0	5	15	8
A1RXASB0XM536I	0	13	46	0.300000	0.70000000	0.5	1.0	2	2	4
A1QMGK7FT9VMCN	1	3	106	0.100000	0.90000000	0.5	1.0	1	1	4
AZCOTN09OQM1A	3	3	3	0.000000	1.00000000	0.5	1.0	51	51	51
A2QKCOX5ACRHC5	2	14	58	0.100000	0.90000000	0.5	1.0	7	2	5
A1VLVWTLV3LVHR	2	16	35	0.100000	0.90000000	0.5	1.0	51	51	51
A3JZV00SVBTWRY	1	3	19	0.200000	0.80000000	0.5	1.0	51	51	51
AYOMAHLWRQHUG	4	20	3	0.100000	0.90000000	0.5	1.0	51	51	51
A2CACYNRZ337HQ	3	4	14	0.300000	0.70000000	0.5	1.0	51	51	51
A2OBR3GBU3U5VQ	2	3	2	0.000000	1.00000000	0.5	1.0	51	51	51
A36HIOHM4I5VAD	2	3	4	0.200000	0.80000000	0.5	1.0	51	51	51
A3JORDWLKLS7GU	3	15	24	0.200000	0.80000000	0.5	1.0	1	2	2
AB3I74FIW58XI	1	11	6	0.000000	1.00000000	0.5	1.0	51	51	51
A2M3C5YIO7IZ6G	1	5	16	0.200000	0.80000000	0.5	1.0	51	51	51
A29ALH6OZVKWKC	1	3	125	0.000000	1.00000000	0.5	1.0	51	51	51
ABVI7RIQEWA5O	3	4	10	0.000000	1.00000000	0.5	1.0	51	51	51
AHBFQY9L0MFZ8	4	5	10	0.100000	0.90000000	0.5	1.0	51	51	51
A33UW7VHE84E48	0	3	66	0.100000	0.90000000	0.5	1.0	2	3	2
A32DOESIJ5Z2QR	2	6	5	0.200000	0.80000000	0.5	1.0	2	2	2
A31A98L6NJN01	4	3	5	0.100000	0.90000000	0.5	1.0	51	51	51
A3K3SE4RK846WO	2	20	36	0.100000	0.90000000	0.5	1.0	51	51	51
A1V401AEEMLKVY	0	9	3	0.200000	0.80000000	0.5	1.0	14	4	3
A12LX5ESPNYQH1	3	7	9	0.000000	1.00000000	0.5	1.0	51	51	51
A2DKLCI3F1Y8I5	4	6	8	0.200000	0.80000000	0.5	1.0	51	51	51
A76B1EO0XQDN2	0	3	37	0.100000	0.90000000	0.5	1.0	1	1	1
A3FPTGF6TRQGA6	4	5	5	0.000000	1.00000000	0.5	1.0	51	51	51
A10332THSGIOC1	1	3	23	0.500000	0.50000000	0.5	1.0	51	51	51
AU56PTMQZMSH4	2	5	13	0.100000	0.90000000	0.5	1.0	3	2	2
A10Z8SAOS240SF	3	3	18	0.300000	0.70000000	0.5	1.0	51	51	51
A5W21FCENJQ4Q	0	3	8	0.400000	0.60000000	0.5	1.0	51	51	51
AHZN5ETW7O7OY	0	5	25	0.200000	0.80000000	0.5	1.0	26	10	10
A12YSUHTXNY9D	4	5	5	0.000000	1.00000000	0.5	1.0	51	51	51
A38LNEEVS5VUB1	4	5	3	0.000000	1.00000000	0.5	1.0	51	51	51
AWKVUDT16GKES	2	5	23	0.200000	0.80000000	0.5	1.0	10	6	8
A395FX1HRVKE8D	4	3	46	0.000000	1.00000000	0.5	1.0	51	51	51
A2O2PEZQ5CVVSZ	3	8	10	0.100000	0.90000000	0.5	1.0	51	51	51
AJAESV36DSRSN	1	9	44	0.300000	0.70000000	0.5	1.0	51	51	51
A165UK4J81OR00	4	3	7	0.000000	1.00000000	0.5	1.0	51	51	51
A1OKSDRSOBXEZE	1	7	96	0.000000	1.00000000	0.5	1.0	30	14	22
AGW89PD8KONRV	1	3	8	0.200000	0.80000000	0.5	1.0	51	51	51
A1TFPLA1HZ1U24	4	19	11	0.100000	0.90000000	0.5	1.0	51	51	51
A2J0C6R7VT8YYS	1	5	74	0.100000	0.90000000	0.5	1.0	51	51	51
A16U60PQP4GDJO	4	4	15	0.200000	0.80000000	0.5	1.0	30	42	43
A1VO8NC02CAVJE	2	5	1	0.200000	0.80000000	0.5	1.0	51	51	51
A2OXPCRDQ92GOX	2	3	55	0.000000	1.00000000	0.5	1.0	5	5	4
A1893YSU7AX0FE	0	17	24	0.000000	1.00000000	0.5	1.0	51	51	51
A2JXXG13DEYGBX	3	12	2	0.300000	0.70000000	0.5	1.0	51	51	51
A1TT8XEFEJAD99	1	5	2	0.100000	0.90000000	0.5	1.0	51	51	51
A33AD11PQ1AAIM	3	10	86	0.200000	0.80000000	0.5	1.0	16	11	15
A30UGEYG2IQ2KD	2	5	23	0.000000	1.00000000	0.5	1.0	34	28	26
A1PKWDJBMUWNF4	4	4	46	0.100000	0.90000000	0.5	1.0	51	51	51
A1BCDC7CT8NZJA	3	3	10	0.200000	0.80000000	0.5	1.0	51	51	51
A3TPNC3TKGCCEI	0	15	17	0.100000	0.90000000	0.5	1.0	51	51	51
A1SJ330YFPGPRT	4	6	11	0.300000	0.70000000	0.5	1.0	1	1	1
A17B6MZSX9YU5N	0	5	6	0.300000	0.70000000	0.5	1.0	1	1	1
A15U64VGUV6RBF	0	3	17	0.300000	0.70000000	0.5	1.0	9	21	22
A1HBEU1XIP0M6D	1	3	0	0.200000	0.80000000	0.5	1.0	51	51	51
A2YJ8DTKG0V1AH	3	5	83	0.300000	0.70000000	0.5	1.0	51	51	51
A3N0ZGOY1ESGCC	0	4	6	0.200000	0.80000000	0.5	1.0	51	51	51
A3JXFJXTBTA9IA	1	7	3	0.300000	0.70000000	0.5	1.0	46	32	25
A3GFK7F5IUF60X	3	11	2	0.300000	0.70000000	0.5	1.0	51	51	51
A2A4X545ERLS7H	0	6	15	0.100000	0.90000000	0.5	1.0	51	51	51
AL6CEWLV2JB90	3	5	19	0.000000	1.00000000	0.5	1.0	18	14	8
AK9BXHEXOOM6Z	2	20	2	0.100000	0.90000000	0.5	1.0	51	51	51
A21Y6YB3CILI5O	0	3	12	0.300000	0.70000000	0.5	1.0	51	51	51
A20RA4K6IOYOGC	2	4	5	0.200000	0.80000000	0.5	1.0	51	51	51
ALCP5UW9GADFI	3	3	24	0.200000	0.80000000	0.5	1.0	51	51	51
ALTKEHGTZVY28	3	9	26	0.400000	0.60000000	0.5	1.0	51	51	51
A2KZUHTU589XVH	3	13	61	0.200000	0.80000000	0.5	1.0	18	17	23
ADF3WPM4HVIUN	0	3	23	0.200000	0.80000000	0.5	1.0	51	51	51
A1GAPPNQ0I5X4Z	0	3	106	0.200000	0.80000000	0.5	1.0	51	51	51
A2TUVI14RVR15Y	4	4	7	0.000000	1.00000000	0.5	1.0	51	51	51
ASPABROV8R7M5	1	14	28	0.000000	1.00000000	0.5	1.0	44	50	50
A3AQP2VX0TJQ73	2	6	27	0.000000	1.00000000	0.5	1.0	51	51	51
A1YXGUY4T1JV41	1	4	1	0.100000	0.90000000	0.5	1.0	51	51	51
AP6UZ369T1MXW	0	6	2	0.100000	0.90000000	0.5	1.0	51	51	51
A3N0O1DVF2731T	3	5	10	0.000000	1.00000000	0.5	1.0	51	51	51
A17MLJOM4OBVB3	3	3	28	0.000000	1.00000000	0.5	1.0	47	28	28
AE9B0N86KP1OU	2	20	6	0.400000	0.60000000	0.5	1.0	51	51	51
A36HEY6E2XQT75	1	8	27	0.100000	0.90000000	0.5	1.0	51	51	51
A3M0QK9BZKRN1D	3	4	2	0.300000	0.70000000	0.5	1.0	51	51	51
A4ZTZX195NYUN	3	9	0	0.200000	0.80000000	0.5	1.0	51	51	51
A1S1ZTZ12LLXX7	0	3	3	0.300000	0.70000000	0.5	1.0	51	51	51
A26QX1SAM87SX9	4	4	34	0.200000	0.80000000	0.5	1.0	51	51	51
A26PF7UI4JJVLC	1	3	70	0.000000	1.00000000	0.5	1.0	51	51	51
A2S8YV63JSMREY	0	4	4	0.400000	0.60000000	0.5	1.0	51	51	51
A1BV0Q19807NU1	4	3	6	0.500000	0.50000000	0.5	1.0	51	51	51
A3MC8FNUDKEM66	2	3	60	0.200000	0.80000000	0.5	1.0	51	51	51
A16V7G3LP1NB1C	2	4	8	0.200000	0.80000000	0.5	1.0	51	51	51
A1WJV6LHZUMFQN	0	7	10	0.000000	1.00000000	0.5	1.0	51	51	51
A1RWKNH4Z3W1ID	4	6	6	0.100000	0.90000000	0.5	1.0	3	2	2
A38APC0FWN1XHC	3	7	4	0.300000	0.70000000	0.5	1.0	51	51	51
A2L8MOGC5OMRMP	0	4	36	0.000000	1.00000000	0.5	1.0	51	51	51
AT87SVOT4D4IE	0	3	8	0.300000	0.70000000	0.5	1.0	51	51	51
A2LXGRSZF5RJ31	4	3	83	0.100000	0.90000000	0.5	1.0	51	51	51
AN9QQDRZXS52P	0	11	4	0.400000	0.60000000	0.5	1.0	1	2	1
AEBL4VP09J1X	4	3	22	0.200000	0.80000000	0.5	1.0	29	11	11
A3FGWBYH2TQMS8	1	16	7	0.600000	0.40000000	0.5	1.0	51	51	51
A31ZPV48QK7BVZ	1	6	5	0.100000	0.90000000	0.5	1.0	51	51	51
A3CAY756OS1LCJ	3	3	8	0.200000	0.80000000	0.5	1.0	11	9	9
A21WKTEFFATEPY	3	3	215	0.300000	0.70000000	0.5	1.0	51	51	51
AIP6MBCJ1JC1M	2	4	35	0.000000	1.00000000	0.5	1.0	51	51	51
A16N4QIGE921LK	1	3	17	0.200000	0.80000000	0.5	1.0	51	51	51
A3VSMUBKY8HYB2	2	3	37	0.000000	1.00000000	0.5	1.0	51	51	51
A2JVIA9P648H6Y	1	13	6	0.100000	0.90000000	0.5	1.0	51	51	51
A3HIMCMETGILGK	1	3	7	0.200000	0.80000000	0.5	1.0	51	51	51
A2B2OT465SEI15	0	4	37	0.000000	1.00000000	0.5	1.0	44	42	37
A1C0YT5HU0OEBF	2	7	32	0.000000	1.00000000	0.5	1.0	51	51	51
A2W0PZF2XXVHS4	0	5	4	0.000000	1.00000000	0.5	1.0	51	51	51
A1B0N7WV5RR9VS	4	8	14	0.300000	0.70000000	0.5	1.0	51	51	51
A31NJTE60MEYBL	4	4	16	0.700000	0.30000000	0.5	1.0	51	51	51
AO5RHVEMT9OBP	0	6	15	0.200000	0.80000000	0.5	1.0	51	51	51
A18CSXL5GHHZ2B	2	3	6	0.100000	0.90000000	0.5	1.0	51	51	51
A3FMTA63A1LPCH	2	5	16	0.200000	0.80000000	0.5	1.0	51	51	51
A27WQ9FF19CVX0	4	3	6	0.100000	0.90000000	0.5	1.0	51	51	51
A1T6VVQNXKYWU9	0	4	13	0.000000	1.00000000	0.5	1.0	1	1	1
AC7QIJD3WTFQJ	1	5	9	0.200000	0.80000000	0.5	1.0	51	51	51
A3JHQ0ZTULXW7X	2	3	2	0.200000	0.80000000	0.5	1.0	51	51	51
AJ24LLFULJJ0L	1	3	8	0.000000	1.00000000	0.5	1.0	51	51	51
A2BAT0VUGGPP3S	4	4	9	0.200000	0.80000000	0.5	1.0	1	2	2
A19OGW5YP7JSSG	1	4	139	0.000000	1.00000000	0.5	1.0	21	18	21
A2AIF4XUVH7CRK	0	6	10	0.400000	0.60000000	0.5	1.0	51	51	51
A1Y40TFYSTZPUN	0	14	47	0.500000	0.50000000	0.5	1.0	8	9	11
AYD5N0BSFIQ8B	4	7	1	0.300000	0.70000000	0.5	1.0	51	51	51
A3OISJSXTOR2XS	1	3	15	0.200000	0.80000000	0.5	1.0	51	51	51
A2PCNWKZHAD1H8	0	4	5	0.300000	0.70000000	0.5	1.0	51	51	51
A3NU6T7KTRM3I6	0	3	14	0.200000	0.80000000	0.5	1.0	51	51	51
A2IB0K2MI6QBT1	0	3	9	0.000000	1.00000000	0.5	1.0	51	51	51
ACEZD2J7WLV8L	1	4	3	0.200000	0.80000000	0.5	1.0	51	51	51
A2AXH4EFH2UBJJ	4	6	20	0.200000	0.80000000	0.5	1.0	51	51	51
A1TISCAEER9LDV	3	3	2	0.000000	1.00000000	0.5	1.0	51	51	51
A1GDIEE6U3EQKW	2	3	23	0.000000	1.00000000	0.5	1.0	51	51	51
A1WEHJG963TAGN	3	7	85	0.200000	0.80000000	0.5	1.0	51	51	51
A3OA44KS0WYEXE	3	15	5	0.200000	0.80000000	0.5	1.0	1	2	1
A13S5N7Z997HSO	3	7	29	0.200000	0.80000000	0.5	1.0	51	51	51
A3E2XST9Q7X3GA	4	6	4	0.500000	0.50000000	0.5	1.0	51	51	51
AKG6XO5WPWBPV	2	3	16	0.000000	1.00000000	0.5	1.0	51	51	51
A2GMW5LUCC15SE	1	6	11	0.000000	1.00000000	0.5	1.0	51	51	51
AW3934CDS9EG4	3	6	55	0.000000	1.00000000	0.5	1.0	51	51	51
A9SOL1YPGBRV1	4	3	11	0.100000	0.90000000	0.5	1.0	51	51	51
A2FH7IXERDU5EN	2	6	3	0.200000	0.80000000	0.5	1.0	51	51	51
A3AODKWC8ADQAK	4	16	3	0.400000	0.60000000	0.5	1.0	51	51	51
AR33KU52LIBF1	4	20	0	0.100000	0.90000000	0.5	1.0	51	51	51
A3T50T5Y2FHO60	0	8	18	0.300000	0.70000000	0.5	1.0	1	1	1
AFBXQDFJF33VS	4	12	47	0.200000	0.80000000	0.5	1.0	51	51	51
A1OJ2JMC9B4HLZ	3	3	4	0.100000	0.90000000	0.5	1.0	51	51	51
A2T2VM32L6N20Q	1	3	11	0.300000	0.70000000	0.5	1.0	51	51	51
A3GDI9D0LPQNPT	3	9	18	0.300000	0.70000000	0.5	1.0	51	51	51
A3LW8CEW7ANUJ	1	6	24	0.400000	0.60000000	0.5	1.0	51	51	51
A2T5OON2DGE1PR	2	3	94	0.300000	0.70000000	0.5	1.0	51	51	51
A2ODQT7REAFA77	3	5	8	0.200000	0.80000000	0.5	1.0	51	51	51
ARSNAGZWXP7GN	2	5	23	0.200000	0.80000000	0.5	1.0	51	51	51
AT8W37OAQHE3I	1	3	5	0.600000	0.40000000	0.5	1.0	51	51	51
AJ3K3HKR9UFVN	0	11	9	0.000000	1.00000000	0.5	1.0	15	10	8
A65OK2KAUY6NV	0	3	4	0.400000	0.60000000	0.5	1.0	51	51	51
A3SG91FWT37W2Y	0	9	0	0.200000	0.80000000	0.5	1.0	51	51	51
AU2TRZD0M5MOJ	3	4	11	0.000000	1.00000000	0.5	1.0	51	51	51
A127IS6D0UJMPI	4	3	3	0.200000	0.80000000	0.5	1.0	51	51	51
A35N09WUHQCM66	2	5	8	0.100000	0.90000000	0.5	1.0	51	51	51
A1ZQX6UHOEUT2A	3	5	3	0.200000	0.80000000	0.5	1.0	1	1	1
A1SAG75SMVU2TI	3	6	13	0.300000	0.70000000	0.5	1.0	22	35	31
A12T9RSCWJ891M	0	3	25	0.000000	1.00000000	0.5	1.0	51	51	51
A2EDTBTWH4SUZ5	3	3	15	0.100000	0.90000000	0.5	1.0	51	51	51
A3FSQZ9X6AGZV1	1	4	23	0.100000	0.90000000	0.5	1.0	51	51	51
A13PT03EWR07XM	4	9	18	0.000000	1.00000000	0.5	1.0	51	51	51
A15YTNAXIJB4IT	4	3	76	0.000000	1.00000000	0.5	1.0	51	51	51
A28OB1QLXN5BM6	0	20	30	0.000000	1.00000000	0.5	1.0	51	51	51
A1J7W8ZADL4X2	4	3	56	0.300000	0.70000000	0.5	1.0	51	51	51
A2YMR7IRKLZJMV	3	9	4	0.500000	0.50000000	0.5	1.0	51	51	51
A29N66WIWNN8JK	4	13	11	0.400000	0.60000000	0.5	1.0	51	51	51
A1MOSPX2WM5PX7	4	3	2	0.100000	0.90000000	0.5	1.0	51	51	51
A3SAP1GZDBKENR	3	8	80	0.300000	0.70000000	0.5	1.0	51	51	51
A1D7OI0EAHUUCV	1	4	67	0.000000	1.00000000	0.5	1.0	51	51	51
A7BQB93ZWUII3	3	4	22	0.300000	0.70000000	0.5	1.0	51	51	51
A1ZV3RNQH852U2	3	9	16	0.200000	0.80000000	0.5	1.0	28	32	32
AQCNIGF1B8VUG	1	3	5	0.100000	0.90000000	0.5	1.0	51	51	51
A20R1VFD96FHR4	0	4	15	0.000000	1.00000000	0.5	1.0	51	51	51
A2KCVT2709IED0	2	6	68	0.100000	0.90000000	0.5	1.0	1	1	1
A1SBUM00RCDDF0	3	14	67	0.300000	0.70000000	0.5	1.0	51	51	51
A38J12W452PVSJ	2	4	215	0.100000	0.90000000	0.5	1.0	3	4	7
A3J13HGUNQ0D4	1	3	7	0.000000	1.00000000	0.5	1.0	51	51	51
A384AQ2T0EGFH6	1	8	10	0.300000	0.70000000	0.5	1.0	44	29	28
A2OL9H2S39LQFO	3	3	3	0.100000	0.90000000	0.5	1.0	51	51	51
AFSXRZT61WPUO	4	5	3	0.200000	0.80000000	0.5	1.0	51	51	51
A6YEAHCVOHKWM	3	7	3	0.200000	0.80000000	0.5	1.0	51	51	51
A1H6AY9HN15483	0	4	55	0.300000	0.70000000	0.5	1.0	51	51	51
A22J4KV8B8M1JU	2	3	4	0.000000	1.00000000	0.5	1.0	51	51	51
A2GYEPZKMD3J2Z	2	3	8	0.100000	0.90000000	0.5	1.0	51	51	51
A39DWHBEWM3B1Z	2	5	13	0.200000	0.80000000	0.5	1.0	12	4	8
A3S42TLAS68SIM	1	19	4	0.200000	0.80000000	0.5	1.0	37	32	28
A3PH0SYKYA4LJM	1	3	7	0.300000	0.70000000	0.5	1.0	51	51	51
A2ZFWPY2DS5JCJ	2	3	6	0.400000	0.60000000	0.5	1.0	51	51	51
AHJ7KGB90Z0NX	4	3	19	0.300000	0.70000000	0.5	1.0	51	51	51
A3FQY8D7N4RFUR	4	3	15	0.000000	1.00000000	0.5	1.0	51	51	51
A2K6DQCIKEN55	2	3	20	0.000000	1.00000000	0.5	1.0	51	51	51
A181ZNB42LISRZ	1	5	8	0.000000	1.00000000	0.5	1.0	51	51	51
A147EYWRKJS1FX	2	4	5	0.000000	1.00000000	0.5	1.0	51	51	51
AZSK4N4ZCZ16H	4	4	9	0.000000	1.00000000	0.5	1.0	51	51	51
A1WGNNWLKWTJ10	1	3	41	0.200000	0.80000000	0.5	1.0	51	51	51
A2DVO94X7QX3B2	4	3	4	0.100000	0.90000000	0.5	1.0	51	51	51
A1A0TOXMLOKBQH	0	3	12	0.200000	0.80000000	0.5	1.0	51	51	51
A36RK0WE9U57BZ	4	9	5	0.200000	0.80000000	0.5	1.0	36	49	46
A1I07P9VZ8ZVCW	4	5	6	0.600000	0.40000000	0.5	1.0	16	13	15
AH8T9N7GGCXX9	3	4	5	0.200000	0.80000000	0.5	1.0	51	51	51
A2GXPIVCEW9ENS	1	3	10	0.000000	1.00000000	0.5	1.0	39	36	20
ASRIOCTQPKK1B	1	3	12	0.000000	1.00000000	0.5	1.0	51	51	51
A1104SH03FMIIW	4	5	3	0.100000	0.90000000	0.5	1.0	51	51	51
A3J9KSJXU1HTT9	2	4	31	0.400000	0.60000000	0.5	1.0	51	51	51
A3O28YJBZG1Q0Q	1	11	18	0.100000	0.90000000	0.5	1.0	51	51	51
A1FDVT0DLJWV78	4	20	4	0.100000	0.90000000	0.5	1.0	51	51	51
A1W53UA42M6OLX	1	8	5	0.000000	1.00000000	0.5	1.0	51	51	51
A11W10GPQ92NBF	0	3	15	0.000000	1.00000000	0.5	1.0	51	51	51
A2P2QMTLWLUQUZ	2	6	4	0.000000	1.00000000	0.5	1.0	51	51	51
A3GD81ENFP8V8N	0	4	11	0.100000	0.90000000	0.5	1.0	51	51	51
A1FPVUL053AKXO	3	9	3	0.200000	0.80000000	0.5	1.0	51	51	51
A1ZVFCPHCWFV71	0	14	22	0.000000	1.00000000	0.5	1.0	51	51	51
A3UW9RVZ2B8AXR	4	3	2	0.100000	0.90000000	0.5	1.0	51	51	51
AO2GZG0N16FCD	4	9	113	0.100000	0.90000000	0.5	1.0	51	51	51
AO28ZQ615829O	0	3	6	0.200000	0.80000000	0.5	1.0	51	51	51
A1IEAZ67W0ORHI	3	11	4	0.500000	0.50000000	0.5	1.0	51	51	51
A14PEOCWVVO7KC	1	6	11	0.300000	0.70000000	0.5	1.0	51	51	51
A12GIOKE26ZFKJ	0	8	8	0.200000	0.80000000	0.5	1.0	51	51	51
A2G88IFSSK591Y	0	6	17	0.100000	0.90000000	0.5	1.0	51	51	51
A29JUMRL1US6YP	1	11	46	0.000000	1.00000000	0.5	1.0	51	51	51
AVXO3FIFX98DU	3	4	18	0.100000	0.90000000	0.5	1.0	51	51	51
AJK7XO8EFV2KN	0	5	10	0.100000	0.90000000	0.5	1.0	51	51	51
A20IUKANSDXBOT	2	3	3	0.000000	1.00000000	0.5	1.0	51	51	51
AQXL8AC8YZU01	1	8	10	0.400000	0.60000000	0.5	1.0	21	27	22
A3MQ1A9Y6C3DDW	4	3	12	0.000000	1.00000000	0.5	1.0	51	51	51
A3M0O31GUN0LS0	0	4	127	0.100000	0.90000000	0.5	1.0	51	51	51
A2ETK4U8KGVXTW	3	3	0	0.200000	0.80000000	0.5	1.0	51	51	51
A2O6IMAQ8NTT65	1	3	40	0.300000	0.70000000	0.5	1.0	1	1	1
A2D42JDM0R0GMA	2	3	5	0.200000	0.80000000	0.5	1.0	51	51	51
AXIZ6NPAN104X	3	7	3	0.300000	0.70000000	0.5	1.0	9	17	8
A3SIFPKLMOY07N	0	8	5	0.100000	0.90000000	0.5	1.0	51	51	51
A1FRBG71Y7L7PB	3	6	7	0.300000	0.70000000	0.5	1.0	51	51	51
A3HTSJLOEF2SQ1	1	12	21	0.000000	1.00000000	0.5	1.0	51	51	51
A2I5M4KTTHKLF4	3	3	27	0.500000	0.50000000	0.5	1.0	51	51	51
A2939JTF0LURQ6	1	3	23	0.000000	1.00000000	0.5	1.0	7	5	5
A3M2UY0JX11P4A	4	3	7	0.300000	0.70000000	0.5	1.0	5	6	6
A21EL1W06C0TEF	3	4	19	0.200000	0.80000000	0.5	1.0	51	51	51
A3KIR7P97E8XCX	2	3	19	0.300000	0.70000000	0.5	1.0	51	51	51
ATK1RL71E7AHC	4	16	12	0.300000	0.70000000	0.5	1.0	51	51	51
APVK8GGSSUDCE	1	13	10	0.000000	1.00000000	0.5	1.0	51	51	51
A3ISFBZ5UFK81I	4	3	14	0.000000	1.00000000	0.5	1.0	51	51	51
A1OE2L4S9QNN6X	3	4	4	0.200000	0.80000000	0.5	1.0	51	51	51
AQY3XZZZ10DRZ	0	7	94	0.300000	0.70000000	0.5	1.0	51	51	51
A1PSYKP9BVF2EP	4	5	13	0.200000	0.80000000	0.5	1.0	51	51	51
