user_id	fold	history_length	target_frequency	target_in_union	baseline_rank	oof_rank
A2NKNE9SV2KIN2	4	4	4	0	51	91
AY7BP1U3O6UDW	2	3	40	0	51	91
A3GP3Q66MTM8KV	1	3	14	1	1	1
A3U5MIFKJIU8Z4	3	3	4	0	51	91
A2IIOJJ4Z17H6H	4	3	8	1	3	3
A2H851GWML3MKC	1	5	12	0	51	91
A36MLOHMSNHIPA	0	5	87	1	51	74
A1OFJ2C31XXL02	3	3	1	0	51	91
A2ZBP1HELRKMHK	2	6	38	0	51	91
A3S3W9HPHHYVQ9	1	4	34	0	51	91
A2XFM8PN6G0B02	2	14	18	0	51	91
A1C1I4TJ2FDICS	3	7	2	1	6	6
A7HKLWC84S6ZQ	1	7	5	0	51	91
A21J6LEA81KLIR	0	6	12	0	51	91
A315PGQ04GC4PL	1	6	23	0	51	91
A2NPRTXUAOYSUE	1	4	62	1	34	42
A26UMO0AX8FYU3	0	4	1	0	51	91
A25TY7Z8OLY6TM	2	5	5	1	1	1
A1UXYUI7WAWAWO	2	3	19	0	51	91
A3MOOW99X9QYUZ	2	4	13	0	51	91
AWGDSTRM7YZCG	4	5	21	1	9	11
A1QE7X6YVDG35J	2	7	10	0	51	91
A2KB9VJBOMIC4Y	2	4	17	0	51	91
A1YFQU7U7YOYWY	4	5	5	0	51	91
A2RDW3WOF9UMIC	0	3	5	1	40	49
A29K5H0X7BL75A	2	3	36	0	51	91
AYS82I3Z814TY	4	11	29	0	51	91
AOTMP0OKJOUWI	0	7	6	0	51	91
A2E9Q3T876TQ6C	1	5	9	0	51	91
A34VVRLYS3MOGF	1	3	22	0	51	91
A13DB60LCNF7QU	3	3	33	1	21	22
A14WGMC75IYU3P	0	3	3	0	51	91
A6D42A2HYVPIV	3	3	22	0	51	91
A3MZTRQKSETDD6	2	10	8	0	51	91
A36MS27KAA5S26	2	12	31	0	51	91
A3I7745BPAQHFL	4	4	14	0	51	91
AQ1XM9TPJZ5MR	1	3	127	0	51	91
A3MIQXBS2X8HJG	0	7	3	0	51	91
A226VHYFG6N5OE	0	3	2	0	51	91
A3GVXL028FFXMW	1	4	7	0	51	91
ASHQQ24CG33HO	0	3	25	0	51	91
ASNC7GK0GTHL8	0	3	22	1	3	3
A3T4OHEAHOJ700	4	9	21	1	51	66
A15CYTGJHY8248	0	10	31	1	4	4
ABRAT44NRGP02	0	3	80	0	51	91
A3934NGYZU4M6O	1	9	19	0	51	91
A1T0CDDZVG53BL	1	3	1	0	51	91
ANLJII6QI7TEU	1	4	15	0	51	91
AX95SK36ZYIF7	2	8	44	0	51	91
A212RJYC7LTYC8	3	3	6	0	51	91
A1L2HDNL4XFL4H	0	4	3	0	51	91
A7ZGJ8S3K3MSS	2	5	78	1	5	5
A16JDZKB9WGYPM	3	4	7	0	51	91
A28F44PXLZF0ZH	1	4	5	0	51	91
A15H8RIZQK5DON	3	3	7	1	10	10
AYSUDN83KX3QE	4	3	7	0	51	91
A2ABO7X2PO2EG3	3	4	10	1	1	1
A3E79B0WI58UGQ	2	4	8	0	51	91
A2B3A8NQIHITO8	1	20	11	1	16	15
A1YJZ8IQCIC4JH	2	4	10	0	51	91
A3IOYL7WLH4E6D	1	4	2	0	51	91
A3KG8K6GO9SJJP	0	3	16	0	51	91
A22POOUGMX4QGG	3	4	3	0	51	91
AAC67P4KTM968	1	20	5	0	51	91
A1LK0CFXB6OE5N	1	3	8	1	8	8
A21IW7H0MWTID8	3	4	6	0	51	91
A1IZNRSXHO0EX6	3	5	35	0	51	91
A2HEPDAWXFMXAS	2	5	3	1	3	3
A3F1DM8XWNDMJH	4	11	92	1	36	63
A2KS0XOY3WHGL4	3	5	5	0	51	91
APJP6G8RNHVDC	2	11	12	0	51	91
A3NQL7POHWPU0A	0	3	73	0	51	91
ACVVB07ZG6O9	1	5	92	0	51	91
A2OKFBD3MHNAG0	3	3	12	1	1	1
A13KOB3MV0UKP4	3	7	5	0	51	91
A35DH6LV5HAGK7	4	3	8	1	9	8
A3MI7X9Z2PIVTP	4	3	4	0	51	91
A2TSJ1MHISL8Q6	2	11	7	0	51	91
A15D71305SUX7J	2	5	7	0	51	91
A1DD9MSMEKYOVW	2	20	2	1	11	9
AINI7U6PRU3ZB	0	5	2	1	5	5
A23TGI02RB7JC	3	20	22	1	51	48
A2N4ITQJG55ERI	4	7	3	0	51	91
A1FDDNZ0OQ53I8	3	10	47	0	51	91
A3AI0K6T8MBOEI	4	4	3	0	51	91
A2YJW8K0B05FOS	3	7	4	0	51	91
AWDW6GO7D22DM	0	8	28	0	51	91
A19F06URLZHZJ9	1	6	23	0	51	91
A39ML9TQJU4WN0	4	3	19	1	8	8
A3E2BEI8A6YT51	3	3	8	0	51	91
ALMDYXKM7129K	0	3	46	1	51	56
A23QYBKI1630CV	4	5	20	0	51	91
A3MCXF7WZJHETP	0	3	11	1	2	2
A2QN57DVTH7OPK	1	3	12	0	51	91
AVEOVIRYPMCSN	2	8	12	0	51	91
AEXV0U23G2GTY	3	18	27	0	51	91
A2ZZR0JBXPIXHI	3	4	5	0	51	91
A570UEZXD5Q4S	4	3	12	0	51	91
A2GFN4OUIN5SER	2	6	5	0	51	91
A2H6ZW2OOANU1Y	1	3	11	0	51	91
A33DPVWZO2LRA7	2	3	41	0	51	91
A35QMZRL95OSGT	0	5	30	0	51	91
A1H2J760IOA2HQ	3	3	13	0	51	91
A3NR9ST3I3DSV5	1	3	5	0	51	91
ANLI7FAI1NLZ1	4	7	39	0	51	91
ATGC4MK4GQRH1	4	9	35	0	51	91
AKVQZ2O01M3LI	3	3	3	0	51	91
A2JFVOMH2UE6VX	3	3	6	0	51	91
ABWOT8UMJ86OI	1	9	8	1	2	2
A37M5ZJ1IDQ554	3	3	16	0	51	91
A4580VMP00LVN	3	3	43	0	51	91
A1PN9KVU0YP6SW	3	5	3	1	8	8
AGT80PB9HFSG9	3	4	43	1	19	20
A1O4WUUBSIBSUQ	1	3	6	0	51	91
A11TPY4XQKYTZU	1	10	7	0	51	91
A16VKDH5Q1R8WO	2	5	12	1	17	19
A33230MIA3W7G4	2	20	30	1	2	2
AXA5BRUWWCWJ	1	5	33	0	51	91
A19SPYL37I7TC0	3	4	18	0	51	91
A2F7XU97CYFHDY	0	3	52	1	19	20
ABLUMDJTR0KFR	4	7	64	0	51	91
A2DZ1GH0L0M01P	3	6	4	1	2	2
A1CIHLX2MJLS72	3	3	14	1	47	81
A1TDQE1779XSEO	2	5	9	0	51	91
A3HFJ18PO6V04U	4	3	13	1	2	2
A6FMICFI3XK6P	3	6	3	0	51	91
A30H51HPRD3C55	0	3	2	1	26	22
A1KYYBQWW3QEEO	4	3	30	0	51	91
A13WEKTB63G78Y	4	11	21	0	51	91
A29E0Q47E8CPPO	0	5	22	0	51	91
A3I4H0OVHG3MCB	4	4	7	1	1	1
AY63732T42L3V	4	5	9	0	51	91
A14X244VGHWPSX	2	20	19	1	11	13
A2UXXMQGSUZ1PB	2	7	15	0	51	91
A3OB3PK5K8S7VI	1	8	10	0	51	91
A35HM68HO3Z6SC	2	3	7	0	51	91
A3RXUMEMEFE7MS	2	3	29	1	38	38
A1BTNPMESS99PL	0	6	31	0	51	91
A3O4ZNLFI0GAV1	3	3	32	0	51	91
A1HOXKR7OKJ1X1	2	12	13	0	51	91
A34SU2YNXOMCSG	4	3	4	1	36	36
A3G8T4D5526VBB	3	5	5	0	51	91
AUUC04UQ3FQO0	0	13	9	0	51	91
A10OSI9F8DGUT8	2	3	5	0	51	91
A2Z27VIDOVTU5Q	2	11	12	0	51	91
A307H9E01JQLQO	2	3	5	0	51	91
A1O8GR3RFO0DH8	2	6	5	0	51	91
A1OAL7C03F11XX	2	6	9	0	51	91
A2GHCO7AQPZFVU	2	8	5	0	51	91
AKMGAJMKIYO1K	2	4	10	1	14	13
A3K1XGSV0NDY68	0	6	9	0	51	91
A21VMME3RYDJZ5	3	11	5	0	51	91
A3AEDAUMLCQVUC	3	3	5	0	51	91
AMYTL79JMGQ6D	2	14	4	0	51	91
A16RI68PS6T5CA	3	3	27	0	51	91
A2EVP0NCXR6IYS	4	4	5	0	51	91
A2VF6VK8P7UJVA	3	5	45	0	51	91
A3NYKHD0CE645Y	0	4	9	0	51	91
A35ONN1AP97V3C	4	11	12	0	51	91
A1MTIKIGAJWKL8	0	4	3	0	51	91
A23VP7FUEV3MJ6	0	3	18	0	51	91
AGYPM2K9YMLX0	2	4	12	0	51	91
A1TR6P3CEOS5AO	3	3	2	0	51	91
A22M5KGZAPZAOU	0	3	8	0	51	91
A1MHOYUPMHH5TF	2	20	2	0	51	91
A24I8Z164A3WUF	1	4	15	0	51	91
A3VBGTLCWSK41Y	2	6	89	1	28	37
A2PZJUCU65CMBM	3	8	6	0	51	91
AHUJAKG18ADPS	3	3	1	0	51	91
A3AKELQ0CD6YDW	4	7	26	0	51	91
A277GP2U2TXH51	3	12	16	1	51	49
ARI5ETOH5FNEN	4	3	2	1	2	2
A2VRJRL8HFGAIV	4	4	5	0	51	91
A3OV17BERQ3LGT	0	12	54	0	51	91
A31H4TK65PSJ3T	4	6	2	0	51	91
A1R72VAN1F9NUF	4	7	10	0	51	91
A26GVWSZFO0TPO	1	3	3	1	51	37
A2CL7ICGA3QSYD	4	3	9	0	51	91
A2YP6NLFGW151O	1	12	41	0	51	91
A39EALCQ5DX4LH	3	11	5	0	51	91
A3EI4K5U61UZ7	0	15	49	1	51	78
A1SLREBNPUX70H	1	3	9	1	51	41
A37ZDR0FRR5BA5	1	3	6	0	51	91
A8IF4ZBZRY86C	2	8	18	1	51	54
A15N04G5IAFLL7	1	7	3	0	51	91
A2EINCATIZI0A8	0	5	26	0	51	91
A1UQDB1UNWKDGC	4	10	18	0	51	91
A36WTXJBYS3DB6	2	5	44	1	19	19
AEMET02YHOO6C	0	3	9	1	51	50
A2P65SKPDZDEUZ	1	5	10	0	51	91
A28HLT7DDJONQG	0	3	15	0	51	91
A3IVP4JB933OSJ	3	3	1	0	51	91
A3QO73FZ1J4DIT	0	4	13	0	51	91
A1GXCTXOZ1LEH4	2	11	17	0	51	91
A22XU4EHOJFU3W	3	6	63	0	51	91
AV5HQR0DS1PM9	0	4	27	1	32	31
AKLTZYSPU3IE4	0	3	6	0	51	91
A2IWFH4JINUQC3	4	3	26	1	14	14
A1VKZF1VOEZTCU	1	3	12	0	51	91
A53A7RGE3E0KM	4	4	103	0	51	91
A1T6497R1EI9A6	3	9	5	0	51	91
A1N7958XU3AC8D	1	6	9	1	20	20
A3FRPEUKURM327	1	5	4	0	51	91
A5GG6WTTGPNWW	0	4	3	1	12	10
A3H0ZQ74ITU83J	3	20	11	0	51	91
A3HTSJLOEF2SQ1	1	12	21	0	51	91
A3Q11JB1BTGPW1	2	5	3	0	51	91
AHALATPYHRDV6	1	9	7	0	51	91
AGWMR2T3OYVIL	4	6	11	0	51	91
A3SIVUAHCJAJW8	2	3	7	0	51	91
AC4ZWRMEEC81O	1	20	24	0	51	91
A1XY24RHJ0KT5W	2	3	151	1	51	55
A7EBK3C6JNE00	1	9	126	1	43	79
ALQSPGTDKCGW1	2	12	2	1	1	1
A1IR8NOC0TBOM2	1	4	3	0	51	91
A3IDF9IMQMSH48	2	3	5	0	51	91
A1F7D876YNJIB3	4	3	14	0	51	91
APP95FUZM663P	0	8	4	0	51	91
A2TOLOXNDL6SKR	3	5	6	0	51	91
A81M9AEYSQMF9	0	4	2	1	1	1
AFPEJG62IBS5F	2	4	88	1	51	86
A3IP8DSICI26MI	3	5	28	1	1	1
A1MOJ5E4QX6GM2	1	3	41	0	51	91
ABC9P1LL6ULBU	4	10	16	0	51	91
A1UZIUPHPJ88JQ	1	5	7	0	51	91
A1TC012E4YJQI2	4	3	4	0	51	91
A38NHXL5257E3B	1	6	10	0	51	91
ARTERMU59Z3HW	3	7	85	0	51	91
AZPF8DMGRYQL1	1	4	3	0	51	91
A1QM48IMBTTLE8	3	4	16	1	1	1
A1ZNGFZGG84K50	0	4	27	0	51	91
A3HQJV0OUZ1YCF	1	8	55	1	1	1
A2S4K12ZRWAEJR	0	5	8	0	51	91
AI60AUM7SJR99	2	4	25	0	51	91
AE3089XLYVPEL	3	6	4	0	51	91
A2NBRQWA4ZR3C0	1	20	20	0	51	91
A3CQGHO1TMFYSU	4	3	29	0	51	91
A1BNSQ4K7B7OGV	2	3	55	0	51	91
A1OQX81M4BVVPT	2	6	18	0	51	91
A1TG6ZNL8WLFUS	2	4	3	0	51	91
A15YTNAXIJB4IT	3	3	76	0	51	91
AQRUFOQN1P82V	1	3	62	1	45	48
A3W4FQNVNO06M0	3	11	18	0	51	91
A3356C71R17JXP	4	3	3	0	51	91
A12KIKGS7SP811	1	4	11	0	51	91
ASPL0SF3VVEZH	4	6	27	1	51	63
A2VK66B4JUVEZI	3	5	29	1	18	16
A25GKD94SHX82H	2	5	7	0	51	91
A2396VHYAAC6F2	2	3	3	0	51	91
A347PB9JVT3SCO	0	7	5	0	51	91
A3E8J8Z7AR0IM1	4	3	40	0	51	91
A3SMIIOZZUOUBP	2	12	85	0	51	91
A2463FRWDS1SLH	4	3	3	1	13	12
A3T8P4BSXPW0T3	1	6	40	1	11	10
A1EDJIFWMNCRVE	1	6	41	1	3	3
AIVJ9TTZNAH1C	3	13	4	0	51	91
A29XMCU3LHV9NB	4	20	5	0	51	91
ARBZYYT0DUYJW	4	6	5	0	51	91
A7MQQFPHE24WK	1	4	13	0	51	91
A7JC62FV0BRHE	3	8	215	1	25	36
AB5J41W6SBXBT	0	7	2	0	51	91
A1PYI6ST7701G9	2	6	29	0	51	91
A1AR1WF1CKGA9J	2	3	3	1	3	3
AIJSZ7ZSZO7B0	4	6	4	0	51	91
A7P7MX9PGNP5M	3	4	34	0	51	91
AD8SR4DNEN1YM	0	3	215	1	7	7
A1J81924NJU06G	2	6	82	0	51	91
A3EGSJJR8PGUUV	4	5	4	0	51	91
A2IDRAYYZ5GKBZ	2	7	8	0	51	91
A1410OKZZVPKN2	4	5	1	0	51	91
AGWQ8QB25XBYV	0	3	12	0	51	91
A1ISNFODNKC3EI	3	3	14	0	51	91
A5IQ3QJ3UCA1Q	2	5	12	0	51	91
A4XWIKGL4BSO8	3	3	4	0	51	91
A3K8QLOXZ7VQDQ	3	6	7	0	51	91
A23JNBHP9W9NOG	0	4	48	0	51	91
A21JIKV2RU57I7	2	3	14	0	51	91
ADYK8JALTTYE3	4	4	7	0	51	91
A1SUUQM8F0ZBNU	0	8	87	0	51	91
A3KB0E2PCV3YRS	2	3	17	0	51	91
A1ENPEA9KLM6AJ	1	3	7	0	51	91
AGBFIQMV9L61Y	0	12	22	0	51	91
A3D850PFAJVNEA	2	3	4	0	51	91
A7DD82ZPBD04A	2	9	8	0	51	91
A2BNNXOK7RYCGM	2	4	7	1	2	2
A3V3RM9B1U8SC0	0	3	3	0	51	91
A2AUXC3HGZIJ9J	3	4	29	0	51	91
A3FB6N3AR9SIRF	3	7	82	0	51	91
A3DS41LFTRAOHI	3	3	78	0	51	91
A1MFIVHYJS11WY	2	3	18	0	51	91
ASGI7E0AJ8H5X	4	20	33	0	51	91
AA66HDRIB3QYS	3	6	30	0	51	91
A1L4Q2R4QW2HKM	0	20	40	0	51	91
A1FRAX681R5NUQ	0	4	24	0	51	91
A2IGNYE8JQ5ZUF	4	4	4	1	2	2
A2DK5VM0K4B27	0	5	42	0	51	91
A3M5I23OFIVG0Y	3	3	3	1	4	3
A34OWGIMR7E0EX	4	3	7	0	51	91
A17437N1L775IJ	4	18	18	1	51	50
A24LTAUZQJOSW4	3	3	2	1	1	1
A3HP7JU4ZORF52	4	8	5	0	51	91
A3NQQJL28A2LMV	1	3	5	0	51	91
A37USOKUTI724H	1	17	46	1	7	7
AF19DB3JIPX9O	4	4	8	0	51	91
A3ODVYRIERNB4O	0	3	12	0	51	91
A1F6FX6Z3HVVIU	1	4	43	0	51	91
A2FV4YTA0NLJ8S	0	3	4	0	51	91
A3UIB7JH68MFSE	4	9	20	0	51	91
A3LK922FKZ08AS	3	9	42	1	20	23
A3HNXZZDEICO57	0	3	3	0	51	91
AAX6FRNBEU9PK	3	5	29	1	1	1
A4KMDD4IGIOVG	2	4	36	0	51	91
A5BTCX4IR4RLJ	2	3	36	1	27	25
A3B4ZU0C46NGL6	3	5	8	1	15	14
A386X4249V04D4	4	5	24	0	51	91
A1JW0E0Q1I5YVG	2	3	3	0	51	91
A26VQNC08K933V	2	4	5	1	11	7
A1YEM3YHJ5RJO0	3	6	2	0	51	91
A3GLWFCP5JIMNN	3	4	8	1	1	1
A2DPIF50YL6BXC	0	3	170	1	21	28
A3UORBSIKQ56ZB	0	6	41	1	34	38
AIW5CK1ZNCMI9	4	3	51	0	51	91
AEB8O1VX9TE5J	4	3	8	1	4	4
A2J39GPS8D4YJI	0	9	22	1	13	13
AAPSB545DIFYL	2	6	5	0	51	91
A2EDTBTWH4SUZ5	1	3	15	0	51	91
A8FJK0260CPU2	2	3	7	0	51	91
A3G0ARA86SET36	4	3	71	0	51	91
A41FH2WA010UH	4	5	5	0	51	91
A3I1KF122KRF60	4	12	71	1	3	6
A3NE21SH4BQ8IX	0	4	2	0	51	91
A1Y8U8DVX37PEG	1	3	139	1	26	30
A1K9W5ONMX4931	2	3	41	1	2	2
A2KUCUF6UEMTK5	2	4	5	0	51	91
A2TS040W2FW5O	1	20	7	0	51	91
A2DJPO1US3V6ZN	4	3	2	0	51	91
A29W9NK3CYDH0K	1	4	6	0	51	91
AB6K5SPI7TNA7	1	4	4	0	51	91
A3G51YFJ29PZ79	4	9	1	0	51	91
A2UX4THD6SYWN	3	4	6	1	7	7
A35IBVS6IIFI2A	2	13	80	0	51	91
A3AA9BC5QEKHKO	1	17	10	0	51	91
A3E8CAY514MUK3	0	3	7	1	5	5
A14638TGYH7GD9	4	6	8	1	1	1
A3Q203BP3E1NLG	0	5	26	0	51	91
A14E2LI530QVU0	4	3	5	0	51	91
A3R25J093OGY3D	4	5	9	0	51	91
A3JYAPO496COOF	0	3	35	1	51	52
A2Z60PVKWFO3SW	0	20	11	0	51	91
A1CH474D7YR9EV	0	3	19	1	2	2
A2E04KOQJAB7EK	0	10	15	0	51	91
A2218FQTW05XME	3	4	31	0	51	91
A258RAXG68NJVR	0	3	55	0	51	91
ADC6NIWLXP6H	2	5	119	1	3	3
A19DW3VKM5KKYB	3	9	27	0	51	91
A2LEJJ1HBH7JKQ	0	4	2	0	51	91
A2LSW0015EOVQ7	4	6	31	0	51	91
AFZM9FF9YRXLA	2	16	14	1	2	2
ACX47XOXQRIEA	2	8	5	0	51	91
A3GECO1TL9WYC3	0	3	8	0	51	91
AYVPBI6TRENK0	0	4	26	1	4	4
A1G6Z363WYCX7V	0	6	5	0	51	91
A1C66LMRGMGV19	4	8	4	0	51	91
A26OPMU8YTWVOM	2	3	27	0	51	91
A25N8UP4PJVQ8Z	0	4	25	0	51	91
A13WNQJ6YCYPJX	4	3	9	0	51	91
A1E261P4ZYJUOA	4	6	9	1	5	5
AUYKXRJOPHWG2	3	12	12	0	51	91
AK8LRQAMSE3I7	1	13	3	1	3	3
A1JBRBQS1TTCL7	2	3	26	0	51	91
A1B2AX9T3Z8NEF	4	3	29	0	51	91
A3UOJ4RLVUUDMI	1	3	11	0	51	91
AVB2DLGITM3JH	0	3	34	0	51	91
A2R25NQQSOYOKU	2	7	40	1	1	1
A2IDJJYOH0PMEE	2	3	10	0	51	91
AMKPSJXCQZVW9	4	14	20	1	51	61
A1CYKFUPE5ZGBA	4	4	12	1	30	27
A2Y1I6IU9NUJ58	2	3	6	0	51	91
A1DO09PDMA4LYC	1	3	3	0	51	91
A3NU6T7KTRM3I6	2	3	14	0	51	91
A14CVEI1DOKF7Q	3	3	8	1	6	6
A3IAU6ZPVF2R5K	1	8	27	1	51	48
AJ9KCL3RH7AFO	1	3	41	1	1	1
AESNOYBYV9WGP	3	4	4	0	51	91
A1DD680S2WJXNQ	3	8	0	0	51	91
A3PE1N4QQXR33D	1	9	64	0	51	91
A1XB244Z0HF6BQ	2	13	34	0	51	91
A2J79H80J3SI07	4	6	12	0	51	91
A1TNZKPRGUMSMI	1	3	7	0	51	91
A3GYC1655EN2UQ	2	4	11	0	51	91
A37VJAAWEGFN0J	1	4	6	1	51	51
A3JNS0IUUYEO5	4	7	2	0	51	91
AZK5R1TK2PZPF	3	3	3	0	51	91
A36NR5RUJXT5UD	1	8	4	0	51	91
A16YH0N8OTI0Y8	2	5	23	0	51	91
AL59FYU3JFOBK	3	3	17	0	51	91
A15DT4CFL1L32Z	3	3	9	0	51	91
A2DZLSC3UVY6XN	2	4	7	0	51	91
A2CACYNRZ337HQ	3	4	14	1	51	47
A2C972XR5SNC4D	2	3	6	0	51	91
ACTZ7N198SQCN	0	3	11	0	51	91
A33B3XCIXB4ZVG	4	12	22	0	51	91
AKBCC88QCLFGJ	1	5	3	0	51	91
A2JVNE2VXUY32Y	4	4	23	1	4	4
A24VUKKAKYAOC0	1	5	11	0	51	91
A1CGW9K6KPWA2T	2	4	4	0	51	91
A19FPNJLLC8DIZ	3	3	49	0	51	91
A3ROU050SH9CLL	2	3	9	0	51	91
AC899GO32OF6I	1	3	33	0	51	91
ATBRH3U3KP55S	3	3	9	0	51	91
A1RQ6YNQ0P5NUL	4	3	41	1	15	17
ACH1YOSGB89BC	1	11	22	0	51	91
A1OIQJ6NXBE826	1	11	2	1	20	19
A206EMUS6K97B3	0	3	20	0	51	91
A140TGQDREQV7W	2	6	151	0	51	91
A16PZVCYWRED34	2	11	12	0	51	91
A3N2FCR3H1KQYD	2	4	215	1	5	7
AT4W2YMLLC9H8	2	4	3	0	51	91
A1C1BUGBR3EIT3	0	3	10	1	1	1
A1NYXNBP05FD8Y	0	4	2	0	51	91
A2ETQTEB6F15RP	0	4	44	0	51	91
A27Q4O9SBYGWNK	0	7	7	0	51	91
A8V8ZV93L4UAU	1	4	44	1	1	1
A31HL0PMO5QVQ8	3	4	22	0	51	91
AWY8ZY16DPTVE	1	5	4	0	51	91
A3EOCIVBJ38DM0	2	3	4	1	2	2
A1BICZPS3Q5B7U	4	10	24	0	51	91
A2X51P2IQ2N53W	3	5	21	1	2	2
AA3TDQ34248M7	4	12	29	0	51	91
A13DS9DA3ASN4N	1	8	34	0	51	91
AKLQYTKKSYDMK	1	6	5	0	51	91
A2GCAXEAVBW2AG	3	3	9	0	51	91
A5ESCCBMLGIFP	1	3	22	0	51	91
A2UTSMVJ8C303X	3	6	6	1	51	48
AGKUEHFAXRIDQ	4	4	3	0	51	91
A2DSG6MYAPEPGY	4	10	13	1	11	11
A2WA4Q15BNZ78J	3	3	17	1	26	26
AVMO66JVRC22K	0	4	1	0	51	91
A199A887QDB43B	4	3	1	0	51	91
A1HH10XZJ9O7DJ	1	3	4	0	51	91
A1B1MJR8GF9ZQF	3	6	7	1	41	34
A37Z6I4EU6EW5G	4	5	15	0	51	91
AW1WS6R1KWBOA	3	4	13	0	51	91
A6T098A9B0GZC	1	7	5	1	5	6
A14OVLX8N2ISDC	4	7	7	0	51	91
A22YBUWSHU3MZR	2	3	33	0	51	91
A100BOT6XWHS5P	4	3	3	0	51	91
A1U3VD2EB4ND0M	4	4	5	0	51	91
A125RJV9U0LF5E	2	4	12	0	51	91
A3TOH9LAG3SVDJ	2	3	41	0	51	91
A1EDMKH36AD2I5	4	5	1	0	51	91
ASMK582FKPNDA	4	10	21	0	51	91
A36ANLHFENSYKC	1	4	18	0	51	91
A208U42GARHSOR	3	20	78	0	51	91
A2O9HU1K7TCF7B	2	10	27	1	26	21
AW6LL8P64IMCE	3	6	23	0	51	91
A2Y3Y55373HX9Y	4	3	20	0	51	91
AW6AD5QSRFIDQ	1	7	4	0	51	91
AT9ES1WH99FVB	4	14	68	1	9	11
A3V2MLAFHFJ9CX	2	5	37	0	51	91
A2VKM2FTBHRVVI	1	5	102	1	17	23
A32MZZ6LEZCGRL	4	14	14	0	51	91
A3SBECL7A3T41X	4	6	3	0	51	91
A3FBS8I5QDJ2JW	4	3	30	0	51	91
A3EAXTP4Z0NU5J	1	4	4	0	51	91
A1S3RUN3SAKLES	3	3	14	0	51	91
AL7JIQ3SN8BZD	1	5	6	0	51	91
ARNQCPXDBEERZ	0	7	4	0	51	91
A38KONH4I6YY78	0	5	13	0	51	91
A137TYEMD68CAQ	0	9	151	1	51	80
A1A5TCGIV52I1E	2	11	11	0	51	91
A2JKM8KF3296CW	2	20	4	0	51	91
A2C5VTBNC6I5MY	3	3	4	1	3	3
A39O98N62PK05I	1	3	4	1	3	3
AFZEOGWDNCGDW	0	3	44	0	51	91
A1ACK69LPN4BCG	1	4	6	1	22	21
AD38IB5NODZX1	2	11	31	0	51	91
A1U6JXEUR57P8A	1	5	27	0	51	91
A2K89R0B20LYHB	0	20	12	1	51	44
A1Y8JOESGA6C5D	3	5	5	0	51	91
A8DKR7ZCHYZZC	4	7	9	0	51	91
A39LM5PO1C1B1U	2	10	3	0	51	91
A2P79C1VAFNWDN	1	3	12	0	51	91
A3HA2LCZ2SYGU2	3	5	30	0	51	91
A2D31YEWK7OI83	0	4	2	0	51	91
A1MY1CZM8QHFGJ	2	10	3	0	51	91
ATCNPH85QAOTR	4	4	126	1	51	82
A1UGVFJ5XXVZV1	0	5	103	0	51	91
A1ATUKUNERVEJ4	4	8	8	0	51	91
A3OXGEVKU33TRU	3	11	9	0	51	91
A3H9EUF9KB0AA6	2	3	19	0	51	91
AB5XV8MH5IK1R	1	6	4	1	5	5
A245PA3QEKHZZC	4	4	67	0	51	91
A3K81XDXS4O3DI	0	9	6	0	51	91
A3WYTV5HMYFLC	1	15	31	1	1	1
A29MJFFR9V9CUF	1	8	3	0	51	91
A26G0N35MVW9RG	3	11	4	0	51	91
AC3X9XOJVAVTB	0	8	6	0	51	91
A37YW8AYLS72LR	0	3	6	0	51	91
A2R9PCIR3X3CAC	3	3	17	1	8	8
APPLP62LJNMPO	1	4	96	1	23	28
AWLSBBNFBIMYZ	4	3	4	0	51	91
ACJT8MUC0LRF0	4	20	22	1	51	79
AR3QK53N6M1RI	3	8	7	0	51	91
A14WOXZ6JTGNPC	4	5	35	1	51	72
ABXSM8FR60UWQ	0	12	2	0	51	91
A1OJ2JMC9B4HLZ	3	3	4	0	51	91
A32AH1TTJCJLO0	2	3	24	0	51	91
A1XYPEWBAT454	1	6	73	1	24	25
A2IXAIARL0CDY7	0	12	8	0	51	91
A12W51UPCEWFHH	0	3	7	0	51	91
A33UDH4MQMND27	4	3	6	0	51	91
A1ETRKZZ9CYLOT	4	9	96	1	51	79
A1CQON0P01BITL	3	20	29	0	51	91
A29ZTEO6EKSRDV	1	4	24	0	51	91
A2A4UCA9GSUXB	4	7	14	0	51	91
A2RIPAQSNWI6B2	4	3	6	0	51	91
ARLN4TP5OJ5NH	3	5	13	1	3	3
A1PBUM7EOA5Z0B	2	4	10	0	51	91
A1VQ6IHDIK1AHD	4	4	11	1	5	5
A21KWIQBERS54M	2	3	118	0	51	91
A2MUFVNWMVN9C9	0	5	23	1	2	2
A1CXDPY0SLYP5P	3	4	34	1	20	19
A1YYGXVZA97XFO	0	13	8	1	7	8
A38Z49JP51XS3M	4	3	16	0	51	91
A29S81ESUZDA5K	3	4	5	0	51	91
A310FWD0CYH5LI	3	5	4	0	51	91
A29XK5H3AA5S01	4	15	14	1	51	63
A2VGXB6X0L90S6	3	20	11	0	51	91
A30Z6V5N1GUNY0	0	3	8	0	51	91
A3PCT94DZGOKG	0	4	3	0	51	91
A1FY4RR0LGCJ0Q	2	3	9	1	22	20
A14VZPINY2ULRS	2	5	4	0	51	91
AJYL60KE2FLK0	3	4	7	0	51	91
AGJRUK27RBVYS	2	11	40	0	51	91
A18PTTAJSDCMZI	2	4	5	1	1	1
