user,split,sample_hash,history_length,recoverable_sum,recoverable_mean,recoverable_max,recoverable_positive_fraction,recoverable_ge8_fraction,displaced_cf_sum,displaced_cf_mean,metadata_lost_sum,metadata_lost_mean,metadata_retention_mean,metadata_retention_min,current_metadata_visible_sum,current_cf_visible_sum,log1p_popularity_mean,log1p_popularity_min,tail_item_fraction,top_k_similar_item_mean,lp_current,lp_recover,benefit,positive_label,predicted_probability
AN6OX1V2YV0DK,fit,03f4c6cd6c2127dd9b0a09b39041091c1ad7778901aead11650de841640c88ad,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,92.0,46.0,0.7415730337078652,0.48314606741573035,156.0,58.0,3.122083450331868,1.6094379124341003,0.5,5.0,-1.5197087526321411,-1.4394789934158325,0.0802297592163086,1,0.25337901370827315
A5DRC21Y2E5PI,fit,03f5363399d7f67b7eccf58647b11f9f732a06451b9067a5fa8df5eb72ae2e1c,2.0,68.0,34.0,34.0,1.0,1.0,60.0,30.0,211.0,105.5,0.4514218009478673,0.4028436018957346,170.0,60.0,2.596478425445105,2.4849066497880004,0.0,5.0,-1.5317590236663818,-1.800184965133667,-0.26842594146728516,0,0.10174443469019451
A1PFZOLRQ2A1FQ,fit,03fef6d11b2a0a7077ef9567754ec8f2766572a2dfd80e0217bdd010ae718f36,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,81.0,40.5,0.679483944230648,0.6564885496183206,171.0,59.0,2.6287476860138907,2.0794415416798357,0.0,5.0,-0.9718077778816223,-1.2267063856124878,-0.2548986077308655,0,0.11773428399471647
A1ZWAIL1BGYK6K,fit,04052c604f8f53fef268f62cdb9aafc7eefed9f33f1f56436942334aa6a898d4,2.0,31.0,15.5,31.0,0.5,0.5,29.0,14.5,31.0,15.5,0.8675213675213675,0.7350427350427351,157.0,58.0,2.827995905409926,2.3978952727983707,0.0,5.0,-0.6536896824836731,-0.9807540774345398,-0.3270643949508667,0,0.15738534035319818
A20VXYT5DL0ZC6,fit,04094f21494defc8f26af8e66dcf3a859c6c5706a68aad01efc1469d33741d45,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,212.0,117.0,3.7056071304345934,3.295836866004329,0.0,5.0,-0.9638131260871887,-1.0112890005111694,-0.04747587442398071,0,0.2560531352879033
A24YEME785ZU4B,fit,040b4bd26e50bd930bf474e33fb832c45a8ecf5c39c282fedf9ff5867c472c94,7.0,154.0,22.0,34.0,0.7142857142857143,0.7142857142857143,138.0,19.714285714285715,1177.0,168.14285714285714,0.6171336423871902,0.0918918918918919,574.0,207.0,2.998974780783463,1.3862943611198906,0.2857142857142857,5.0,-1.6125297546386719,-1.6813510656356812,-0.06882131099700928,0,0.16780908894820631
A1GSV1KC08A2AR,fit,040c9455bc771b8806d98c36da799900ad690b65f747cd0c213a6e36202bc18d,6.0,113.0,18.833333333333332,33.0,0.6666666666666666,0.6666666666666666,101.0,16.833333333333332,545.0,90.83333333333333,0.6719505452604286,0.215,453.0,174.0,2.9656284401942616,2.3025850929940455,0.0,5.0,-0.11269750446081161,-2.450050115585327,-2.3373525142669678,0,0.11991001622752298
AM8VMLXUOLP59,fit,040e7c2ab0e3f0b56bca662ff5d8322ada0bad3a10ced56e09c2baad43f001ad,8.0,243.0,30.375,33.0,1.0,1.0,215.0,26.875,1223.0,152.875,0.46690742525323553,0.18067226890756302,688.0,232.0,2.6482691255171327,2.0794415416798357,0.0,5.0,-0.6489965319633484,-2.29121732711792,-1.6422207355499268,0,0.08438677434919242
A129PLFBKS3D49,fit,040f6512535983c530210ad628c2c38692feb543d54873b8c24fae06383f9e30,4.0,134.0,33.5,34.0,1.0,1.0,118.0,29.5,576.0,144.0,0.37656638852291024,0.31851851851851853,342.0,118.0,3.7107619522352766,1.791759469228055,0.25,5.0,-3.4009265899658203,-3.4490230083465576,-0.048096418380737305,0,0.2065204404001669
A2G9S6VVEH7S2Q,fit,0413fcbd688f961efbd6ddb3e1d4257b8bad2a42c52563fb7a5878506535ff99,4.0,99.0,24.75,34.0,0.75,0.75,88.0,22.0,142.0,35.5,0.7370751847023034,0.5733333333333334,303.0,117.0,2.4576216649129092,1.3862943611198906,0.5,5.0,-0.15980492532253265,-0.21507707238197327,-0.05527214705944061,0,0.15441129923340619
A3N5Z9AKY4QR3V,fit,0417166e580f91198f0f871ca455f68907be75777596e1d7dd13a9dda99f4f1f,2.0,54.0,27.0,33.0,1.0,1.0,50.0,25.0,96.0,48.0,0.6689499042201196,0.5341614906832298,172.0,58.0,1.7005986908310775,1.6094379124341003,1.0,5.0,-2.377352237701416,-2.458427667617798,-0.08107542991638184,0,0.13576482589430922
A1QYKN80JL0QQZ,fit,0418cfa2a9271aea06d7cfd1cba16601ee6f5c79dceb806b948590a8e9e258c6,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,63.0,31.5,0.7885906040268457,0.5771812080536913,137.0,58.0,4.139975357861263,4.060443010546419,0.0,5.0,-0.7623400688171387,-1.2207410335540771,-0.4584009647369385,0,0.24328418033739244
A3NSMGE2T71EGV,fit,041ba12533854ed9af0128befcfebc8b3695559c52066aea9d72180abe0ab6ac,2.0,65.0,32.5,33.0,1.0,1.0,58.0,29.0,121.0,60.5,0.6101210653753026,0.49142857142857144,172.0,58.0,2.3269801750787615,1.6094379124341003,0.5,5.0,-0.8741201162338257,-1.4351704120635986,-0.561050295829773,0,0.13853681741667684
A1WZCOAUPQNRWD,fit,041fe994e32de823d684d8df9d965b7797d6975eb05ab1ba5c705007df9f94fa,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,60.0,30.0,0.7945205479452055,0.589041095890411,171.0,58.0,4.174268912693049,3.4965075614664802,0.0,5.0,-0.3886798620223999,-0.4940820634365082,-0.10540220141410828,0,0.25989665625497094
A2WRWK0ARXOFSZ,fit,0426da7686b2e48d40549c90f0b24c7432195b89657cf0122e2438496e8560b4,2.0,35.0,17.5,35.0,0.5,0.5,31.0,15.5,41.0,20.5,0.8360000000000001,0.672,134.0,61.0,4.729614819854405,4.663439094112067,0.0,5.0,-1.0927871465682983,-1.0436437129974365,0.049143433570861816,1,0.30803013618923203
A1LOKZN3PV0KHW,fit,042c6a71894aec71eb1fbe3e0ce4fcbf5ca49c123355f1bc80e1cbfcb69bdda7,3.0,99.0,33.0,33.0,1.0,1.0,87.0,29.0,433.0,144.33333333333334,0.38309305047655823,0.29965156794425085,257.0,87.0,2.868401356246317,2.5649493574615367,0.0,5.0,-1.4827228784561157,-1.8413931131362915,-0.3586702346801758,0,0.10496257530565178
ATD9I008SY8PD,fit,0439688af2d6d911ce86acec198e736187dd31e32018a9d936f19312b4b87601,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,140.0,70.0,0.5523942850084407,0.5276073619631901,172.0,58.0,1.7005986908310775,1.6094379124341003,1.0,5.0,-0.5975543856620789,-0.7117444276809692,-0.11419004201889038,0,0.14324570964321165
A2MRRVSFSIC9XR,fit,043972a9d4ed01f268d3ea72f14b4d8f28deae427d5ee25d0501478ce4982b60,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,984.0,492.0,0.2341591177814521,0.09277238403451996,172.0,58.0,3.5524827241349213,2.6390573296152584,0.0,5.0,-1.0607508420944214,-1.5945682525634766,-0.5338174104690552,0,0.08089054620511081
APVLI8PO3OAPN,fit,0446b68832bdafa73e334bf077c204aba7f00b953f4756416a63022e7436d98f,5.0,151.0,30.2,33.0,1.0,1.0,135.0,27.0,754.0,150.8,0.49851359211080293,0.1574074074074074,428.0,145.0,4.042047112945594,3.044522437723423,0.0,5.0,-0.4829906225204468,-1.3505266904830933,-0.8675360679626465,0,0.1580583682003178
A1T87B21VNGADN,fit,0449c7fa03114f5232c7e20fb22f9873feb8345d1abda0373a38ad35cd546d0f,2.0,39.0,19.5,33.0,1.0,0.5,35.0,17.5,108.0,54.0,0.6961147086031453,0.4574468085106383,172.0,58.0,2.445174564110877,1.9459101490553132,0.5,5.0,-0.31365975737571716,-1.0975587368011475,-0.7838989496231079,0,0.15783286592194656
A21D98LT0BJPSN,fit,045136e506dcffb2cad86f6ffa0856e661fafaf856dd45a265345dc108999e0f,5.0,113.0,22.6,33.0,0.8,0.8,104.0,20.8,347.0,69.4,0.7044023257691998,0.24571428571428572,390.0,147.0,3.2350116091175516,2.197224577336219,0.0,5.0,-0.06512642651796341,-0.20214122533798218,-0.13701480627059937,0,0.12424193168090474
A3W4G0SSIE6NKG,fit,04573db5e59f357f3a89482a9f49b0693d9ee71f10732e320d96b5bcd4bdc03e,10.0,238.0,23.8,33.0,0.9,0.8,214.0,21.4,651.0,65.1,0.6540382111939634,0.33204633204633205,858.0,290.0,3.012582611708019,1.6094379124341003,0.2,5.0,-0.32598721981048584,-2.456721544265747,-2.130734443664551,0,0.10664719215771389
AM42FA4N9WGID,fit,045a4f671686be95a29fa2aecb3caf0043667bb694ce1c379bcb6ad3eb95023f,8.0,135.0,16.875,33.0,0.625,0.5,119.0,14.875,247.0,30.875,0.7927308837014757,0.5088757396449705,595.0,233.0,3.4943424711011524,2.197224577336219,0.0,5.0,-1.3308568000793457,-1.3926970958709717,-0.06184029579162598,0,0.15827979113084492
A29DSOBFG7A68F,fit,045b84d473133f1b773a68a64fe2ad3b64b391b617ddf433bcdb7613fade69da,3.0,99.0,33.0,33.0,1.0,1.0,87.0,29.0,380.0,126.66666666666667,0.405956659510756,0.3805309734513274,258.0,87.0,3.035917927733694,2.9444389791664403,0.0,5.0,-0.3490639626979828,-1.0332810878753662,-0.684217095375061,0,0.11380210056805727
ADP0SA1ZOIT0F,fit,045c0e1d6179c1277d0501226f32be7fd6c7976e9d9e49cf207469ff42664e64,3.0,86.0,28.666666666666668,33.0,1.0,1.0,82.0,27.333333333333332,440.0,146.66666666666666,0.5702457571926599,0.18181818181818182,258.0,87.0,4.189998916897822,3.4965075614664802,0.0,5.0,-0.7629572749137878,-1.7727997303009033,-1.0098423957824707,0,0.1600363152699921
ABGGLHSYICL1N,fit,04651a951d41efa1f73c6c4dea181e7db135d993ade57755b5134916b4e285a6,3.0,72.0,24.0,33.0,1.0,0.6666666666666666,64.0,21.333333333333332,133.0,44.333333333333336,0.6941767854811333,0.5666666666666667,257.0,87.0,2.0296816251489487,1.9459101490553132,0.6666666666666666,5.0,-1.075190782546997,-1.1580021381378174,-0.08281135559082031,0,0.13401330494871858
A177XBNQ3ZPBBI,fit,046f24e23896f0b00b0e652578f023243b8cc2463a955f136cd808f462ff144e,15.0,403.0,26.866666666666667,34.0,0.8666666666666667,0.8666666666666667,363.0,24.2,2207.0,147.13333333333333,0.5403932102604797,0.09277238403451996,1216.0,438.0,2.70361474644459,1.791759469228055,0.3333333333333333,5.0,-0.39627158641815186,-0.34370675683021545,0.0525648295879364,1,0.12104538455344711
AGQQH06BMQGK7,fit,047748d2c80d17d9db28083067372320659b39fb506f31503dc5a938e41b3f93,7.0,205.0,29.285714285714285,34.0,1.0,1.0,185.0,26.428571428571427,855.0,122.14285714285714,0.5312312973495189,0.16443594646271512,599.0,205.0,2.451973337695986,1.6094379124341003,0.2857142857142857,5.0,-0.7864962220191956,-2.912083864212036,-2.1255877017974854,0,0.09094206309216077
A4BVCSLY01UPF,fit,0479b8e66e9a9aebadf8d17f6dcc8c8eda23dce2fa6c7d051ce1e9385ef836b1,8.0,233.0,29.125,34.0,0.875,0.875,205.0,25.625,497.0,62.125,0.6108396926444765,0.46236559139784944,656.0,234.0,2.3882559671491683,1.6094379124341003,0.375,5.0,-1.4101864099502563,-1.23987877368927,0.17030763626098633,1,0.09362314349733548
A3OV17BERQ3LGT,fit,047c47b47759d152d92b0441b14aafe9203b961fd47a086e916177b6e1f040c1,11.0,259.0,23.545454545454547,33.0,0.8181818181818182,0.8181818181818182,231.0,21.0,847.0,77.0,0.6342719655658698,0.24571428571428572,909.0,319.0,2.8045448189561326,1.3862943611198906,0.2727272727272727,5.0,-1.2017313241958618,-1.6512072086334229,-0.44947588443756104,0,0.10470434556761149
AFWQSE44MMQXP,fit,048142b57a6153f02ecb48ce922c95a4e0f67d4b72d0cabd8926f55f7458d4b7,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,141.0,70.5,0.6894273127753304,0.3788546255506608,138.0,58.0,2.7444688630783434,2.3978952727983707,0.0,5.0,-0.4488524794578552,-0.6030935049057007,-0.15424102544784546,0,0.13563765595624533
A5JI9EG5PW9FH,fit,048592d6c1562559b4084f2d5eb3a5371e76d779bedbc141d3b3c4800eb03255,3.0,78.0,26.0,33.0,1.0,1.0,74.0,24.666666666666668,171.0,57.0,0.664060341039565,0.4028436018957346,257.0,87.0,3.565644151470479,3.0910424533583156,0.0,5.0,-0.9159221053123474,-0.9187397956848145,-0.002817690372467041,0,0.13705744848006488
A2063RFBMQDV47,fit,04891abc76a831cde8cf09e88126dab32a9e9b9cfef4f915179c8af5da76a20f,2.0,57.0,28.5,33.0,1.0,1.0,53.0,26.5,194.0,97.0,0.5578770068807339,0.3359375,171.0,58.0,2.596478425445105,2.3025850929940455,0.0,5.0,-0.43831866979599,-0.794653594493866,-0.356334924697876,0,0.0935490286327142
A1S52XH2CS4Y26,fit,048a30d930c585f3089a55636118484b46a165ee5470cfb3fb205f2ca2825447,12.0,199.0,16.583333333333332,34.0,0.5833333333333334,0.5,179.0,14.916666666666666,690.0,57.5,0.7549636856059299,0.18973214285714285,912.0,352.0,3.5890853162520124,2.6390573296152584,0.0,5.0,-0.8051334619522095,-0.8864901661872864,-0.0813567042350769,0,0.138327005218209
A2I1B7GHNP1JTA,fit,048db74ced2d70fc5cddf66c00bd7667edb119acaec2f6cd22f5e1652b1e4075,3.0,82.0,27.333333333333332,33.0,1.0,1.0,74.0,24.666666666666668,515.0,171.66666666666666,0.48408289969847357,0.18336886993603413,258.0,87.0,2.6790733437110035,1.9459101490553132,0.3333333333333333,5.0,-1.0848857164382935,-1.0700430870056152,0.014842629432678223,0,0.11072096269583177
A1X6TD4D3D9YUP,fit,048dd31bd59b9199cfae178c1aa0d24aea47eefe6fa598d243a8bf8d221cb48b,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,162.0,88.0,2.2444672972791193,1.791759469228055,0.3333333333333333,5.0,-0.9841111302375793,-1.020975947380066,-0.03686481714248657,0,0.1852950329534652
AYKNGRL42QFTP,fit,0492427adbe1ce107577839b2b671704adc43cc0c5bc6fa5532e6e857bb2feea,3.0,91.0,30.333333333333332,33.0,1.0,1.0,83.0,27.666666666666668,222.0,74.0,0.5802673906783496,0.3926940639269406,258.0,87.0,3.03089410950265,1.6094379124341003,0.3333333333333333,5.0,-0.17407062649726868,-0.5477118492126465,-0.3736412227153778,0,0.15881152926270772
A3UORBSIKQ56ZB,fit,0496afc011c1133032049c61e20f3d5d5cca6b0b72a7ac2cbe35b1dd16303e64,5.0,122.0,24.4,34.0,0.8,0.8,110.0,22.0,357.0,71.4,0.6359405706583605,0.3173431734317343,391.0,146.0,3.4951906999667175,2.4849066497880004,0.0,5.0,-0.6752921342849731,-0.6432894468307495,0.03200268745422363,1,0.14663273293515658
A2BVWV5NFTBOJE,fit,0497a907d21809e1d2512fe6296e47cc1194f1196da4b603b5d60b960e5d603e,7.0,165.0,23.571428571428573,33.0,1.0,1.0,153.0,21.857142857142858,187.0,26.714285714285715,0.7727518909661768,0.6666666666666666,603.0,202.0,3.6044719172810322,2.4849066497880004,0.0,5.0,-1.3497461080551147,-1.4841605424880981,-0.1344144344329834,0,0.11720501574878578
A3N8RWH3NY2MC5,fit,049979531a946ef4626c801fda7d732a7800ac15d76728a7a00fd68b975b19ee,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,84.0,28.0,0.834319526627219,0.5029585798816568,205.0,88.0,2.224853797271475,1.791759469228055,0.6666666666666666,5.0,-1.9895963668823242,-1.9663589000701904,0.02323746681213379,1,0.18921133843221588
A2T904CO2FZG69,fit,0499cae2eb5da9ee86b7e04a23ef9569a1a0196004b7139692926af53b72f163,6.0,175.0,29.166666666666668,34.0,1.0,1.0,155.0,25.833333333333332,823.0,137.16666666666666,0.5050883231102111,0.1756198347107438,513.0,175.0,3.0547679265702197,2.6390573296152584,0.0,5.0,-2.0174529552459717,-2.1232993602752686,-0.10584640502929688,0,0.09781889228294109
A2C0FJVUA7CAET,fit,049e41996ac7fb0de43d26c964d9b9528c68b5a694260752bc8c0c27434b6fd0,5.0,118.0,23.6,35.0,0.8,0.8,106.0,21.2,284.0,56.8,0.6613979688113643,0.46195652173913043,410.0,148.0,2.8553703553262713,1.3862943611198906,0.4,5.0,-0.33612194657325745,-0.44844383001327515,-0.1123218834400177,0,0.16097540553441642
AGL3R6EEVS69N,fit,04a7a6de72ffdec5724f8610b86ddef910a6b1f9177e323d9f50e864aa4b6d93,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,116.0,59.0,4.297632363418196,3.9318256327243257,0.0,5.0,-1.5860787630081177,-1.6936976909637451,-0.10761892795562744,0,0.3147320277600315
A14AJAMALII28Q,fit,04ac039484eb27e87c39f07a603f53108106907a267e39fcbe7ce040c0adfb23,2.0,36.0,18.0,33.0,1.0,0.5,32.0,16.0,228.0,114.0,0.6212182110494008,0.2765273311897106,171.0,59.0,2.596478425445105,2.4849066497880004,0.0,5.0,-0.713224470615387,-0.7609187960624695,-0.04769432544708252,0,0.09979816655746067
A3CDDXZ9WYJIQA,fit,04af4ed6883ceb89d8b362076f8a26a0aac24acb6c8622ff0e8a3080fec9aa6c,3.0,66.0,22.0,33.0,0.6666666666666666,0.6666666666666666,58.0,19.333333333333332,168.0,56.0,0.6806966273447617,0.4321608040201005,232.0,88.0,2.482583760015969,1.791759469228055,0.3333333333333333,5.0,-2.139460325241089,-2.197383403778076,-0.057923078536987305,0,0.14421440402709293
A39JU6OLEL45SW,fit,04af882b37df40aeae7d6160809662b7293b6dd9035dadc6195566be16b9b0eb,2.0,50.0,25.0,33.0,1.0,1.0,46.0,23.0,53.0,26.5,0.7699347445487824,0.7049180327868853,172.0,58.0,2.4563274428680257,2.0794415416798357,0.0,5.0,-2.209355115890503,-2.1359827518463135,0.07337236404418945,1,0.10110344393603969
A3FE5V9OE61LZ4,fit,04b162369592d11aa308f7f6bf7449e473945ef18d9f62c7a534e2a1245e133a,2.0,45.0,22.5,33.0,1.0,1.0,41.0,20.5,61.0,30.5,0.7572940287226002,0.6370370370370371,172.0,58.0,2.6711671259824055,2.3978952727983707,0.0,5.0,-1.7799460887908936,-1.9101234674453735,-0.13017737865447998,0,0.10501272770397664
A1XPGJABZCUUXZ,fit,04b3423f9a3c7697af7880218992bbae4365a2a7c3e922d85f70cad7fa89e3b4,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,68.0,34.0,0.7792207792207793,0.5584415584415584,144.0,58.0,3.4881740352238744,2.833213344056216,0.0,5.0,-0.46061694622039795,-0.44296300411224365,0.017653942108154297,0,0.2023825345200429
A1KYIXKE14GNE4,fit,04b9eab75715b6aa32f99ba31d3cde17327e9852bd9a95f00f1e8258a65c7268,5.0,100.0,20.0,34.0,0.6,0.6,88.0,17.6,467.0,93.4,0.6160695546507904,0.3017543859649123,394.0,147.0,3.0499189165840024,2.197224577336219,0.0,5.0,-2.116759777069092,-2.08172869682312,0.03503108024597168,1,0.14321540286309187
A3Q09XODDLORO2,fit,04cf60a3fcd27aa20a82bcc7c1b2b29e205fcc5015cbe1268188613db24ed6ef,2.0,50.0,25.0,33.0,1.0,1.0,46.0,23.0,472.0,236.0,0.4961794318590435,0.1574074074074074,171.0,58.0,4.101515120857429,3.0910424533583156,0.0,5.0,-1.3265390396118164,-1.2478227615356445,0.07871627807617188,1,0.13995121240011743
A14CW5YAG08MO6,fit,04d04663b630594660d0cbf5023b01ed8c5b1a5d04eeaaeda0a621eb1b58183c,5.0,168.0,33.6,35.0,1.0,1.0,148.0,29.6,671.0,134.2,0.41772002131918057,0.2507462686567164,425.0,148.0,2.5945683931921466,2.0794415416798357,0.0,5.0,-1.283078908920288,-1.410282015800476,-0.127203106880188,0,0.08860055173818705
A3P1OQ9ORH766T,fit,04d3a80022c0eed80039e72e2aa533d24f31a9ea2fec15aabff7a27852531b40,6.0,172.0,28.666666666666668,36.0,0.8333333333333334,0.8333333333333334,152.0,25.333333333333332,444.0,74.0,0.5791465113833535,0.40865384615384615,494.0,182.0,2.761505188851874,1.6094379124341003,0.3333333333333333,5.0,-1.03700852394104,-1.3017834424972534,-0.2647749185562134,0,0.13450343157149386
A1216X3L91LJ4G,fit,04dbb659179f323df9a08e984b9c99dcc22099a0785002818cc1dce2b891a622,5.0,166.0,33.2,34.0,1.0,1.0,146.0,29.2,923.0,184.6,0.34403881891428456,0.24157303370786518,428.0,146.0,3.342988892723375,2.3978952727983707,0.0,5.0,-1.9789955615997314,-2.236515998840332,-0.2575204372406006,0,0.13388935738264754
A1VRX99JLDPX3M,fit,04dfe0800d4cd5f8cce226a8a1a0157c5542fdec0f62c1a2dadd299d7550a8b4,9.0,224.0,24.88888888888889,34.0,0.7777777777777778,0.7777777777777778,200.0,22.22222222222222,602.0,66.88888888888889,0.6460720149428395,0.36134453781512604,754.0,263.0,2.926088107864748,1.6094379124341003,0.4444444444444444,5.0,-1.4544426202774048,-1.4868683815002441,-0.032425761222839355,0,0.13402820724063205
A38LCFWHN7IPLW,fit,04e85dfcb786c66aaee2df96f02081d6902a9bbb0e762c6fa8aa5bb74ad194ab,20.0,522.0,26.1,33.0,0.9,0.85,467.0,23.35,1801.0,90.05,0.6098288186501106,0.1853448275862069,1685.0,582.0,3.1951434622110946,1.3862943611198906,0.15,5.0,-0.6259531378746033,-0.9683891534805298,-0.3424360156059265,0,0.07801977468813764
A2WQCTXF2T8X93,fit,050c14b149d769a0ca442f6293807c2e7dfd5b9388f591c034ac262309f2c6a1,8.0,274.0,34.25,37.0,1.0,1.0,242.0,30.25,559.0,69.875,0.5510054828075178,0.4381443298969072,672.0,242.0,2.3966799159141656,1.6094379124341003,0.375,5.0,-0.10267997533082962,-0.7311589121818542,-0.6284789443016052,0,0.08414683763183746
A7MJCZH5UUKVN,fit,0511d0466c30a6c08f9e69709e305a0bd1b0731b26ec42c7540ef227b758e210,6.0,97.0,16.166666666666668,34.0,0.5,0.5,89.0,14.833333333333334,358.0,59.666666666666664,0.7408535707083801,0.2857142857142857,473.0,178.0,2.6561307972076738,1.9459101490553132,0.16666666666666666,5.0,-0.43203866481781006,-0.5126641988754272,-0.08062553405761719,0,0.13043305368821206
ANV5G8C4MP5TM,fit,05135a8cfbd1655ad592b875ac435a743ae7848fb40af2e3b5a15fe8682e8be3,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,61.0,30.5,0.7925170068027211,0.5850340136054422,141.0,58.0,2.884160497896886,2.0794415416798357,0.0,5.0,-1.3450849056243896,-1.9763902425765991,-0.6313053369522095,0,0.16477870682581636
A1VROSP8YSWDGE,fit,0515b556fc77075e8d07f9506cbca2b0b16bd2f882e6270d28f0280dd565e3a5,4.0,60.0,15.0,33.0,0.5,0.5,56.0,14.0,152.0,38.0,0.7921612213228201,0.4075829383886256,317.0,116.0,2.405943412433381,2.197224577336219,0.0,5.0,-1.5153887271881104,-1.4284250736236572,0.08696365356445312,1,0.10676006035847109
A1K5VLKMIUXX6R,fit,05173c6eeccfcdbde1b091eab325cf1ac9159fc026a22531fb2e52e40e609552,5.0,165.0,33.0,33.0,1.0,1.0,145.0,29.0,660.0,132.0,0.4275185699399559,0.28013029315960913,428.0,145.0,3.27966032941263,2.0794415416798357,0.0,5.0,-0.7552153468132019,-0.6483005285263062,0.10691481828689575,1,0.12767869451254016
A3LBXN9F2N8KH9,fit,051d5fc6075da5f8465f930b6ebe30c810d2cdd520099450ac0238c68932c1d0,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,61.0,20.333333333333332,0.8616780045351474,0.5850340136054422,182.0,87.0,2.2674649211081035,1.791759469228055,0.6666666666666666,5.0,-1.507020115852356,-1.6071035861968994,-0.10008347034454346,0,0.19871456912605986
A3HQ7ZWZ3UCQEL,fit,0524038ab58f24e6ee6aff610416f7a2d9cb50300850f1d121e20b6d7bf72ecb,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,217.0,108.5,0.4478953049109552,0.38990825688073394,171.0,58.0,3.8492413939404733,3.8066624897703196,0.0,5.0,-1.7706191539764404,-2.494293689727783,-0.7236745357513428,0,0.16482005504923453
A2Z84CIV60N0N4,fit,05279e2c64ca1ccdbd399cc9aa3d6388c92a873c48dc57fb669925e86de6ae53,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,107.0,53.5,0.6178288186218972,0.589041095890411,172.0,58.0,2.4414009612931853,1.791759469228055,0.5,5.0,-0.3440174460411072,-0.922359824180603,-0.5783423781394958,0,0.15053125419825483
A3APUOTAMNPPWC,fit,05350486685dfbb1524fbb344f2701b55f33b18e4a76f70b92f167a30f3ce7fd,2.0,18.0,9.0,14.0,1.0,0.5,18.0,9.0,18.0,9.0,0.9077777777777778,0.86,172.0,58.0,2.0126758453675744,1.9459101490553132,0.5,5.0,-0.631058931350708,-0.6835414171218872,-0.0524824857711792,0,0.12107790162690396
A2BWAVIMVRO4Q8,fit,05391cc21825adcb62e2be4bfe42be9a593cb7e766fbca9369acfc44359efec0,2.0,46.0,23.0,33.0,1.0,1.0,42.0,21.0,87.0,43.5,0.7030934343434343,0.5375,172.0,58.0,2.2769384458002704,1.6094379124341003,0.5,5.0,-1.6657623052597046,-2.2730906009674072,-0.6073282957077026,0,0.12767751939320873
AHL00M9D10IOS,fit,0539a08a102fae6754578a6ad247fa65c309935cd91759d58b6d1a7407a8798c,4.0,109.0,27.25,34.0,1.0,0.75,97.0,24.25,354.0,88.5,0.5463178710603955,0.4158415841584158,336.0,121.0,2.2102535776209726,1.791759469228055,0.5,5.0,-0.1293032169342041,-1.0398259162902832,-0.9105226993560791,0,0.1230492107673234
AQCM9TS14QMXR,fit,053ab1ae4daf8ccbe71cbffac526d06800031286342dddae083e44c46ae290ed,6.0,195.0,32.5,34.0,1.0,1.0,175.0,29.166666666666668,382.0,63.666666666666664,0.5884322901346103,0.46994535519125685,513.0,175.0,2.6555850155412153,1.791759469228055,0.5,5.0,-1.0218753814697266,-1.2082939147949219,-0.1864185333251953,0,0.1182156262059997
A2RM6NA6TYFH8R,fit,05401eb3ea477ba8ee112e6b3a65e6f547c2dc001f86a5d0e28951250ecd219f,5.0,105.0,21.0,33.0,0.8,0.6,93.0,18.6,265.0,53.0,0.6952173913043478,0.4,413.0,145.0,3.3372501747822425,1.9459101490553132,0.2,5.0,-1.2330951690673828,-1.2573058605194092,-0.024210691452026367,0,0.1777430749759415
A3IY5FWLIQDL0W,fit,0544e48f23d26ec6a1a75fe9ecea7f09c94e005f4434235ece6b49b0cb29c343,3.0,100.0,33.333333333333336,34.0,1.0,1.0,88.0,29.333333333333332,1141.0,380.3333333333333,0.27507507507507506,0.0918918918918919,257.0,88.0,2.877435332838914,2.70805020110221,0.0,5.0,-0.3929126262664795,-1.1291077136993408,-0.7361950874328613,0,0.07792072814462718
