sample_key,target_group,GRAM_rank,GRAM_Recall@10,GRAM_NDCG@10,GRAM_Recall@50,GRAM_covered,CET_v1_rank,CET_v1_Recall@10,CET_v1_NDCG@10,CET_v1_Recall@50,CET_v1_covered,GACR_v3_rank,GACR_v3_Recall@10,GACR_v3_NDCG@10,GACR_v3_Recall@50,GACR_v3_covered,CET_v1_GACR_v3_rank,CET_v1_GACR_v3_Recall@10,CET_v1_GACR_v3_NDCG@10,CET_v1_GACR_v3_Recall@50,CET_v1_GACR_v3_covered
AIICRAC7PAS57:validation:B00649MLC6,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AIOB3K2PE2E3R:validation:B004UU9X5O,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AIOV0F7BGBWYL:validation:B0094RGB9Y,tail,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1
AIZO7VMV0S58D:validation:B0083TXUZM,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AJ0HFDY5BB77Y:validation:B0083UHC32,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AJ9CT4QBXOT2D:validation:B0083TXWXC,head,12,0.0,0.0,1.0,1,11,0.0,0.0,1.0,1,16,0.0,0.0,1.0,1,9,1.0,0.3010299956639812,1.0,1
AJES485KARIKQ:validation:B003O85K2S,head,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
AJKPN1A71K1PA:validation:B004YDFG12,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AJLF67FSLSHLI:validation:B00CQHYZNS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AK2DQ9HSCJUMX:validation:B008RZANIY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AKAZL4BCL66AR:validation:B00CANI9VM,head,16,0.0,0.0,1.0,1,12,0.0,0.0,1.0,1,22,0.0,0.0,1.0,1,11,0.0,0.0,1.0,1
AKFGSU829J32R:validation:B005NXFI7E,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AKIUFKYMQO2LZ:validation:B007Q0OQCK,tail,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
AKJHHD5VEH7VG:validation:B00FY2P7IY,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AKM5QW0OTNH9V:validation:B0006O8Q7Y,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AKMEY1BSHSDG7:validation:B00F5Y4AKC,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AKU5DF4MIBIT1:validation:B00B4ECHJI,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AKWGOW5N57DNT:validation:B003WE34HC,head,42,0.0,0.0,1.0,1,26,0.0,0.0,1.0,1,40,0.0,0.0,1.0,1,23,0.0,0.0,1.0,1
AL7JIQ3SN8BZD:validation:B000GYSZES,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ALBJMR0AL4X9Q:validation:B00A8UT58K,head,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
ALHC64J88LVWO:validation:B0036MDNXA,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ALQVL57JO9W9E:validation:B0001LATN6,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AM2PAP6COUV5J:validation:B00FJWNSU8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AM6FFBF82GQ9Q:validation:B0002HYC00,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AMKVZRLT1BNJ8:validation:B0006NGVM2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AMNQMLJEUUQ54:validation:B007EA4UBY,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AMSZXR1PDP3NS:validation:B001W2WKS0,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AN0LF0EJ4YGG:validation:B001SOZDFO,head,24,0.0,0.0,1.0,1,32,0.0,0.0,1.0,1,18,0.0,0.0,1.0,1,22,0.0,0.0,1.0,1
ANDGDG9R34327:validation:B005HN70GM,head,28,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,20,0.0,0.0,1.0,1,,0.0,0.0,0.0,0
ANE6817X4G7MN:validation:B00F14IJ6W,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ANIPJFOOLX3EX:validation:B003NE50NW,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ANW6EGY12V5XS:validation:B003ML36HI,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AO4ADW8X3PX65:validation:B005VQ77PY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AO9XKAUG5XH22:validation:B005GTJ0AG,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AOJA1LC8PN7K1:validation:B00BG8F0IW,head,41,0.0,0.0,1.0,1,28,0.0,0.0,1.0,1,41,0.0,0.0,1.0,1,33,0.0,0.0,1.0,1
AOLRZ59003N71:validation:B00004TFRP,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AOTON0WIC9O9M:validation:B002PEGT9U,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AOXMWBNDZDJ9L:validation:B00ATWUBIU,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
APEFTKKE05ARH:validation:B002RL7VPW,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
APLL7CBHYAGGQ:validation:B004W1T8YW,tail,6,1.0,0.3562071871080222,1.0,1,14,0.0,0.0,1.0,1,6,1.0,0.3562071871080222,1.0,1,12,0.0,0.0,1.0,1
APVFWB9W1QUMK:validation:B003U0O3B4,head,31,0.0,0.0,1.0,1,24,0.0,0.0,1.0,1,48,0.0,0.0,1.0,1,39,0.0,0.0,1.0,1
AQ1VDYFAZLPA2:validation:B005A10C0W,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AQ63IVYN4AZ4K:validation:B001P9OGRS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AQ7BV33BVSQ7P:validation:B004P90PK2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,90,0.0,0.0,0.0,1,76,0.0,0.0,0.0,1
AQFXG3IQTAKQY:validation:B00DMC6KAC,head,26,0.0,0.0,1.0,1,26,0.0,0.0,1.0,1,18,0.0,0.0,1.0,1,31,0.0,0.0,1.0,1
AQFXO4SY6UBCL:validation:B00C6PVVNM,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AQH1SWR5HA413:validation:B00ARQW1C2,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AQNDWV4YMTBZF:validation:B0013JPVN8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AQP3FH7YBEO25:validation:B006UBLZLQ,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AQSILHK8964MX:validation:B007XVYPS2,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AQTVN33IFXR6G:validation:B00CBWPTPG,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AQTVOI7GFJIIS:validation:B00749JBO6,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AQU0STAWBR82S:validation:B0039S7NO6,head,50,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,30,0.0,0.0,1.0,1,,0.0,0.0,0.0,0
AQW172A5SG5OC:validation:1938146905,tail,,0.0,0.0,0.0,0,39,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,29,0.0,0.0,1.0,1
AQWGI7J2PKMCD:validation:B00A29U2TS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AQY2NHGBTQIEE:validation:B001HBCXLU,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,48,0.0,0.0,1.0,1,50,0.0,0.0,1.0,1
AQZYCOCL9A5IK:validation:B001W32DOU,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AR0F99NKGDEGF:validation:B002F9NH7W,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AR4T6MHMX375H:validation:B008RLFBQ2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AR9BWHT62DXRJ:validation:B0001GDP00,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ARADXCOUVBS09:validation:B00FAQW0PC,head,15,0.0,0.0,1.0,1,12,0.0,0.0,1.0,1,11,0.0,0.0,1.0,1,8,1.0,0.31546487678572877,1.0,1
ARF4V9LYA05JS:validation:B0013WLX6O,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ARLN4TP5OJ5NH:validation:B009R65QIO,tail,5,1.0,0.38685280723454163,1.0,1,5,1.0,0.38685280723454163,1.0,1,5,1.0,0.38685280723454163,1.0,1,6,1.0,0.3562071871080222,1.0,1
ARQ9VSGRI5IEV:validation:B007RYE2V0,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ARRKEMHZJY9VB:validation:B000GKAU1I,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AS8D1GSXY637U:validation:B0043E8N6M,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ASAGF69XT6RQU:validation:B000IBRD74,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ASCW7465KR3R4:validation:B007HVGNVU,tail,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
ASDXGRHJ1G0MG:validation:B00CMNX2J4,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ASKCLL8QB7JTG:validation:B003EIK136,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ASVSGSUGVGOSC:validation:B008VIK4IG,tail,23,0.0,0.0,1.0,1,21,0.0,0.0,1.0,1,20,0.0,0.0,1.0,1,19,0.0,0.0,1.0,1
ASW846YI4HC7G:validation:B00168PI9S,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ASWUOFRG83GA4:validation:B001P06GX4,head,16,0.0,0.0,1.0,1,37,0.0,0.0,1.0,1,16,0.0,0.0,1.0,1,43,0.0,0.0,1.0,1
AT3MEONXRRZQA:validation:B00007E9BC,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AT3SKLPP4O7LW:validation:B007EWHBLI,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ATHMFYKFHI9QS:validation:B00592BOAO,head,13,0.0,0.0,1.0,1,12,0.0,0.0,1.0,1,10,1.0,0.2890648263178879,1.0,1,9,1.0,0.3010299956639812,1.0,1
ATS7LYGLUX34L:validation:B00CYFEUVE,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ATUG7E52EOXF8:validation:B004GHNFKK,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
ATV2QZ3VQU0ED:validation:B0060GDQZE,tail,31,0.0,0.0,1.0,1,19,0.0,0.0,1.0,1,24,0.0,0.0,1.0,1,17,0.0,0.0,1.0,1
ATYX9OQUEA95S:validation:B003UYTMNE,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AU4C0EMLDLJ23:validation:B00CZ3F3J8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AU9AW29JO9C29:validation:B0009XBY3A,head,12,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,11,0.0,0.0,1.0,1,,0.0,0.0,0.0,0
AUFE38E0RB736:validation:B000ICNZR0,head,,0.0,0.0,0.0,0,44,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,39,0.0,0.0,1.0,1
AUMB4GTLYFGY9:validation:B000EOEAW6,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AUPWB9KMYCY04:validation:B00C16YWXC,head,22,0.0,0.0,1.0,1,20,0.0,0.0,1.0,1,21,0.0,0.0,1.0,1,16,0.0,0.0,1.0,1
AV3AUFSA1DXVZ:validation:B000GKAU0O,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AV4FGV9Q5I7FG:validation:B009SE5DRO,tail,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1
AVA4OCL2VAVJF:validation:B00DGQP44C,tail,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
AVB2DLGITM3JH:validation:B000REP3E2,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AVFJ327UXPXLF:validation:B00ECV4YRS,tail,6,1.0,0.3562071871080222,1.0,1,6,1.0,0.3562071871080222,1.0,1,7,1.0,0.3333333333333333,1.0,1,7,1.0,0.3333333333333333,1.0,1
AVN96N0FJSS4M:validation:B007OLRG28,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AVTG6W5FLI620:validation:B007Q0ODLY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AVUJP7Z6BNT11:validation:B00A8HOX1C,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AVX7RB9XQ29Q5:validation:B00F3TKLRA,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AW02ZXLX043RP:validation:B0090FV7QW,tail,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1
AW1D68VYR0HD0:validation:B00C5XBAOA,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AW3LFQGXBH2PZ:validation:B0049ACJVA,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AW7BIYHXUIZ62:validation:B00CNNPPV6,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AWCJ12KBO5VII:validation:B00BRI99SS,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AWOADDNDLD52F:validation:B00486ZVC4,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AWRPSNNIOF8A0:validation:B0084BPZES,head,24,0.0,0.0,1.0,1,20,0.0,0.0,1.0,1,18,0.0,0.0,1.0,1,16,0.0,0.0,1.0,1
AWWGHXFRFPF55:validation:B00840L9WQ,tail,1,1.0,1.0,1.0,1,9,1.0,0.3010299956639812,1.0,1,1,1.0,1.0,1.0,1,10,1.0,0.2890648263178879,1.0,1
AX329NHW6B7BA:validation:B00AO0BQAY,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AX5BZYEC7KYEF:validation:B005CK8T3S,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AXHDY4I42WSLW:validation:B006O6ETHY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AXWM24CI1L42K:validation:B002BY2BVE,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AXXW8MH17BNEC:validation:B007XVYSDE,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AXYNK4OZLBAB4:validation:B006O6FI5Q,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AY12DBB0U420B:validation:B00160HTYI,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AY1SQH34K8H3A:validation:B003DSIBVQ,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AY2ZQGM1UBP5L:validation:B000062SRQ,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AY68U1SJ0UB8B:validation:B008LQXR8W,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AY6VXIWYGNATL:validation:B003GXF6K2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AY9PZ39IZHS84:validation:B0006PJ0JG,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AYFGIZUMHUKCT:validation:B00068Q7LC,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AYNZNPMJ7QSES:validation:B008OTPLSK,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AYR6QA16I5FTR:validation:B00659T3F8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AZ39J99EWC9DL:validation:B001B2TZV6,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AZ8VFBF4X9AI4:validation:B00083HKL6,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AZBUQ54P0O4KR:validation:B008BP7360,tail,6,1.0,0.3562071871080222,1.0,1,5,1.0,0.38685280723454163,1.0,1,5,1.0,0.38685280723454163,1.0,1,5,1.0,0.38685280723454163,1.0,1
AZJFLPEG7D09G:validation:B006X415GK,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AZK9CCTYQNRNL:validation:B00004T2XL,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AZN94X9HSS594:validation:B002APDYV0,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AZOAWF6SKRKJ0:validation:B000NW3LP6,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
AZOCGY2PBYHCI:validation:B0043WCH0C,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,43,0.0,0.0,1.0,1,74,0.0,0.0,0.0,1
AZOQGI46XQOY:validation:B00A8HOYMU,tail,,0.0,0.0,0.0,0,40,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,39,0.0,0.0,1.0,1
AZXISKB1BMFHG:validation:B00ADB7BY4,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
